p_DA,p_H,h_H,p_IM,E_RE,E_FC,lambda_DA_RE,lambda_IM
-10.0,10.0,154.4133708970593,7.549019607843135,7.549019607843137,8.950050217540046,26.76,50.001339
-10.0,10.0,154.4133708970593,8.186274509803923,8.186274509803921,8.187980550626225,23.02,54.001179
-10.0,10.0,154.4133708970593,7.549019607843135,7.549019607843137,5.624482255775883,21.59,21.590302
-10.0,10.0,154.4133708970593,4.215686274509803,4.215686274509804,4.956928037831086,21.15,22.999411
-10.0,10.0,154.4133708970593,5.245098039215687,5.245098039215686,3.5012907449818047,21.05,22.999411
-10.0,10.0,154.4133708970593,6.470588235294116,6.470588235294118,6.869722828406059,20.64,22.999411
-10.0,10.0,154.4133708970593,4.754901960784313,4.754901960784313,3.903149924804776,20.3,22.500267
-3.896364471161569,10.0,154.4133708970593,-2.476184548446274,3.627450980392157,3.896813432580832,20.13,22.500267
-3.959502747310227,10.0,154.4133708970593,-2.413046272297616,3.627450980392157,3.585357477313118,20.1,21.500643
-5.5641709911748025,10.0,154.4133708970593,-0.3181819500016694,4.117647058823529,3.4048026065224803,20.1,20.100899
-2.633113740235938,10.0,154.4133708970593,-1.2884548872150425,6.078431372549019,7.617856470397175,20.15,20.150412
3.7481910274964108,10.0,154.4133708970593,-8.699171419653274,5.049019607843137,5.6185685628025155,20.36,19.00091
-4.2900360662739745,10.0,154.4133708970593,-0.9060423650985747,4.803921568627451,3.3759435840175325,20.6,17.00032
-6.485846078452104,10.0,154.4133708970593,3.6427088235501444,7.1568627450980395,4.325904376054551,21.21,17.00032
-10.0,10.0,154.4133708970593,7.2058823529411775,7.205882352941177,7.9937894195012955,34.5,17.999947
-9.18142620218717,10.0,154.4133708970593,8.593190908069523,9.411764705882351,10.0,38.53,17.999947
-6.231016807795252,10.0,154.4133708970593,5.152585435246234,8.92156862745098,9.080042682782068,34.51,17.999947
-10.0,10.0,154.4133708970593,7.843137254901961,7.8431372549019605,9.12975008531202,34.35,17.999947
-10.0,10.0,154.4133708970593,8.284313725490197,8.284313725490197,10.0,32.46,17.999947
-10.0,10.0,154.4133708970593,7.892156862745097,7.8921568627450975,7.211299638531086,33.98,17.999947
-4.74279541941158,10.0,154.4133708970593,0.42906992921550113,5.686274509803921,6.334432064765139,30.0,17.999947
-8.007440030750814,10.0,154.4133708970593,4.576067481731206,6.568627450980392,8.311363994591092,28.0,18.900545
-0.3140448334830541,10.0,154.4133708970593,-4.293798303771848,5.3921568627450975,4.885462305634402,27.91,18.900545
10.0,10.0,154.4133708970593,-18.235294117647058,1.7647058823529411,1.4827806488746158,29.68,18.900545
2.5280829662783706,10.0,154.4133708970593,-10.322200613337195,2.205882352941176,2.8272952214857723,39.83,39.83112
-8.523745849485305,10.0,154.4133708970593,3.6217850651715793,5.098039215686274,10.0,39.02,39.021519
-10.0,10.0,154.4133708970593,3.9215686274509807,3.92156862745098,3.710911048807022,22.46,22.460121
-10.0,10.0,154.4133708970593,6.078431372549019,6.078431372549019,1.87865814203878,21.45,21.45113
-10.0,10.0,154.4133708970593,7.2058823529411775,7.205882352941177,6.0741590292106125,21.1,24.000374
-9.56665511287086,10.0,154.4133708970593,5.743125701106155,6.176470588235294,5.270132982513786,20.49,23.00075
-10.0,10.0,154.4133708970593,9.313725490196077,9.313725490196079,6.298382871074402,20.08,22.001123
-4.467542850724116,10.0,154.4133708970593,3.8793075566064665,9.411764705882351,10.0,19.95,21.999786
1.664102887031453,10.0,154.4133708970593,-1.9092009262471397,9.754901960784313,9.043786942288444,19.58,21.499304
-0.18189013233122386,10.0,154.4133708970593,-0.014188299041324015,9.803921568627452,10.0,19.16,21.499304
6.236733022141531,10.0,154.4133708970593,-6.3347722378278055,9.901960784313726,10.0,19.61,21.499304
3.7481910274964108,10.0,154.4133708970593,-3.797210635339546,9.950980392156865,9.287002219066144,19.97,21.499304
-2.1722202754020814,10.0,154.4133708970593,2.025161451872668,9.852941176470587,10.0,20.29,21.499304
2.026997039219076,10.0,154.4133708970593,-2.419153901964174,9.607843137254902,10.0,21.01,22.999411
-10.0,10.0,154.4133708970593,9.803921568627452,9.803921568627452,8.431975442365468,21.52,24.998661
-8.8925727782126,10.0,154.4133708970593,8.010219837036129,9.117647058823529,10.0,21.89,24.998661
-10.0,10.0,154.4133708970593,9.803921568627452,9.803921568627452,8.521517815711979,21.75,24.998661
-10.0,10.0,154.4133708970593,9.411764705882351,9.411764705882351,8.749331996439981,21.72,24.499517
-10.0,10.0,154.4133708970593,7.745098039215687,7.745098039215686,8.557265641863086,21.69,24.998661
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,9.728050962958632,21.49,24.998661
-8.862283985425181,10.0,154.4133708970593,8.421107514836947,9.558823529411764,7.157733939510225,21.44,24.998661
-8.341997969120174,10.0,154.4133708970593,8.145919537747623,9.803921568627452,8.161576060844576,21.43,23.999037
-1.8374851200173392,10.0,154.4133708970593,1.4943478651153796,9.65686274509804,9.666531750788872,21.48,23.758163
-5.294857387413299,10.0,154.4133708970593,5.245837779570163,9.950980392156865,10.0,21.82,23.758163
-8.525573203481457,10.0,154.4133708970593,8.329494772108909,9.803921568627452,10.0,22.11,25.999626
-10.0,10.0,154.4133708970593,9.803921568627452,9.803921568627452,10.0,21.86,25.999626
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,10.0,21.59,23.758163
-10.0,10.0,154.4133708970593,9.950980392156865,9.950980392156865,9.286141665455016,21.3,19.498714
-8.975064597081882,10.0,154.4133708970593,8.975064597081882,10.0,8.898217867846034,21.11,22.49893
-8.070998696946281,10.0,154.4133708970593,7.776881049887457,9.705882352941176,9.948522627819504,20.61,22.49893
-10.0,10.0,154.4133708970593,9.803921568627452,9.803921568627452,9.315181566555024,20.03,21.777647
-8.981731058420888,10.0,154.4133708970593,8.883691842734613,9.901960784313726,10.0,19.77,19.770103
-6.329775712839245,10.0,154.4133708970593,5.8395796344078725,9.509803921568627,8.709273903805157,19.66,19.660374
-9.342162656061568,10.0,154.4133708970593,9.09706461684588,9.754901960784313,7.901571022925191,19.68,17.000093
1.356580976615998,10.0,154.4133708970593,-1.4056005844591333,9.950980392156865,9.263918223005344,19.76,17.000093
3.7481910274964108,10.0,154.4133708970593,-3.7481910274964108,10.0,9.794859839020996,19.91,17.000093
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,20.61,17.400206
-0.19574372921300798,10.0,154.4133708970593,0.19574372921300842,10.0,10.0,21.18,17.400206
-10.0,10.0,154.4133708970593,10.0,10.0,9.557545173519232,22.03,19.400768
-8.156209429325175,10.0,154.4133708970593,8.156209429325173,10.0,8.705533895975424,22.43,19.499792
-10.0,10.0,154.4133708970593,10.0,10.0,7.384477859348049,22.33,19.499792
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,22.45,19.499792
-10.0,10.0,154.4133708970593,10.0,10.0,4.113493649012031,22.41,19.499792
-10.0,10.0,154.4133708970593,10.0,10.0,8.861164290842767,22.39,18.600544
-8.016179532842374,10.0,154.4133708970593,8.016179532842372,10.0,10.0,22.32,18.500181
-9.462883147672057,10.0,154.4133708970593,9.46288314767206,10.0,10.0,22.22,18.500181
3.592212149525853,10.0,154.4133708970593,-3.7882905808984013,9.803921568627452,10.0,22.33,18.600544
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,9.66853739621375,22.47,18.600544
-10.0,10.0,154.4133708970593,7.9411764705882355,7.941176470588235,9.443354165141532,24.25,31.000013
-10.0,10.0,154.4133708970593,7.156862745098039,7.1568627450980395,6.3464874017944926,22.16,31.000013
-10.0,10.0,154.4133708970593,8.088235294117645,8.088235294117647,8.387544281978826,21.44,26.600115
-10.0,10.0,154.4133708970593,9.215686274509807,9.215686274509805,10.0,21.02,17.000093
-10.0,10.0,154.4133708970593,9.950980392156865,9.950980392156865,10.0,20.74,17.000093
-8.40307750163986,10.0,154.4133708970593,8.40307750163986,10.0,10.0,20.27,17.000093
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,19.56,13.99992
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,17.47,17.467985
-4.407494625856123,10.0,154.4133708970593,4.407494625856124,10.0,10.0,15.59,20.097416
-8.193371604503614,10.0,154.4133708970593,8.193371604503614,10.0,10.0,15.34,20.097416
2.4258668640759034,10.0,154.4133708970593,-2.5239060797621775,9.901960784313726,6.684550539599821,15.39,20.097416
0.8538350217076935,10.0,154.4133708970593,-0.9028546295508288,9.950980392156865,10.0,16.75,20.097416
-6.259868188143155,10.0,154.4133708970593,6.259868188143155,10.0,10.0,17.83,20.097416
-8.25012716462017,10.0,154.4133708970593,8.25012716462017,10.0,10.0,19.22,23.296892
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,19.93,23.12561
-8.220576597890386,10.0,154.4133708970593,8.024498166517837,9.803921568627452,9.744200144158704,20.14,23.12561
-8.553807640877583,10.0,154.4133708970593,8.25968999381876,9.705882352941176,10.0,20.0,23.12561
-10.0,10.0,154.4133708970593,9.950980392156865,9.950980392156865,9.304025501415694,19.92,23.12561
-10.0,10.0,154.4133708970593,10.0,10.0,9.187486886046813,19.81,23.12561
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,9.964349217400756,19.68,22.99715
-6.6711394602013,10.0,154.4133708970593,6.622119852358164,9.950980392156865,10.0,19.61,22.634516
-9.246471579261595,10.0,154.4133708970593,8.75627550083022,9.509803921568627,10.0,19.55,22.196947
-1.2377763206426833,10.0,154.4133708970593,-0.5269295617102578,8.235294117647058,8.427424774515092,19.55,22.597048
-10.0,10.0,154.4133708970593,5.784313725490197,5.784313725490197,5.8787909350218825,19.82,22.99715
-10.0,10.0,154.4133708970593,6.568627450980394,6.568627450980392,8.180868021072081,19.96,23.496273
-10.0,10.0,154.4133708970593,8.725490196078432,8.725490196078432,8.957038397921885,19.82,21.296383
-10.0,10.0,154.4133708970593,9.509803921568626,9.509803921568627,9.42091915125658,19.58,20.666122
-10.0,10.0,154.4133708970593,9.558823529411764,9.558823529411764,8.22607684372356,19.09,19.087126
-10.0,10.0,154.4133708970593,8.382352941176471,8.382352941176471,9.102904106686283,18.71,18.707096
-8.41136724152458,10.0,154.4133708970593,5.078033908191246,6.666666666666666,4.699229566844214,18.3,18.297628
-10.0,10.0,154.4133708970593,7.303921568627452,7.303921568627451,7.3116180908471,17.09,17.087955
-10.0,10.0,154.4133708970593,7.009803921568626,7.009803921568627,7.068716553960766,0.09,17.999224
-3.2753831326292566,10.0,154.4133708970593,2.3440105836096485,9.068627450980392,10.0,0.02,18.499685
-6.798703628910266,10.0,154.4133708970593,5.5732134328318335,8.774509803921568,9.603359019141273,0.0,0.0
2.3395774224846164,10.0,154.4133708970593,-3.3689891871904987,8.970588235294118,10.0,0.0,0.0
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,9.62087907142702,0.0,0.0
-5.713115410770685,10.0,154.4133708970593,5.222919332339313,9.509803921568627,4.293115558764703,0.0,0.0
-8.994753790281539,10.0,154.4133708970593,8.945734182438404,9.950980392156865,9.790004077991092,0.04,0.040144
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,9.962186035893701,10.04,9.999866
-8.466470118403056,10.0,154.4133708970593,5.721372079187368,7.254901960784314,4.659291172193651,14.1,9.999866
-4.893244126732351,10.0,154.4133708970593,3.324616675751958,8.431372549019608,8.354184671126344,14.7,0.0
-10.0,10.0,154.4133708970593,9.117647058823529,9.117647058823529,9.382090986338289,14.74,11.499913
-10.0,10.0,154.4133708970593,8.676470588235293,8.676470588235293,7.762374252868787,14.47,13.500422
-10.0,10.0,154.4133708970593,7.009803921568626,7.009803921568627,6.883001163808569,14.07,12.570419
-6.401535034388091,10.0,154.4133708970593,2.7740840539959333,6.372549019607843,6.496539817664601,14.45,12.8996
-8.433819593312837,10.0,154.4133708970593,4.316172534489308,5.882352941176471,5.169801235420488,13.18,13.17927
-9.899784883547426,10.0,154.4133708970593,9.164490765900368,9.264705882352942,8.468683513617648,14.98,13.10032
-4.786591821692582,10.0,154.4133708970593,4.296395743261209,9.509803921568627,10.0,16.3,13.10032
-1.057409394033023,10.0,154.4133708970593,0.8613309626604746,9.803921568627452,10.0,16.79,19.499271
-10.0,10.0,154.4133708970593,10.0,10.0,9.515845008450404,16.97,19.999733
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,15.99,17.678072
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,13.85,17.678072
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,8.0,17.678072
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,0.0,17.678072
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,0.0,17.678072
-9.576059509248566,10.0,154.4133708970593,9.576059509248566,10.0,9.337395635031772,0.0,0.0
-7.87096108381707,10.0,154.4133708970593,7.870961083817072,10.0,7.13823436055635,0.0,0.0
-5.737722178517492,10.0,154.4133708970593,5.688702570674357,9.950980392156865,9.158026191561536,0.0,0.0
1.1852478012094316,10.0,154.4133708970593,-1.234267409052567,9.950980392156865,8.772593717536939,0.0,0.0
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,7.084279240827877,0.0,0.0
-4.5840829950779725,10.0,154.4133708970593,4.486043779391698,9.901960784313726,10.0,0.0,0.0
-4.203523495512641,10.0,154.4133708970593,4.203523495512641,10.0,10.0,0.0,0.0
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,0.09,15.998715
-8.215018837235101,10.0,154.4133708970593,7.871881582333142,9.65686274509804,10.0,14.86,17.997887
-4.441355994396757,10.0,154.4133708970593,4.245277563024208,9.803921568627452,8.729120193430113,16.79,17.997887
-10.0,10.0,154.4133708970593,9.950980392156865,9.950980392156865,7.366113213273583,17.01,19.008177
-10.0,10.0,154.4133708970593,9.411764705882351,9.411764705882351,10.0,17.01,19.008177
-10.0,10.0,154.4133708970593,8.676470588235293,8.676470588235293,7.735263758279496,16.96,18.997471
-6.206092227247571,10.0,154.4133708970593,4.000209874306394,7.794117647058823,8.114633272590552,16.94,18.092894
-9.77412582788113,10.0,154.4133708970593,4.627067004351719,4.852941176470588,4.141737834609572,16.99,16.987595
-1.1267435650033395,10.0,154.4133708970593,-4.853648591859406,4.019607843137255,4.082557991879504,17.41,17.407768
-10.0,10.0,154.4133708970593,3.382352941176471,3.382352941176471,3.32036044021566,28.08,28.076702
-3.8839417237885083,10.0,154.4133708970593,-4.00821513895659,2.107843137254902,4.038395567472939,38.41,38.40575
-9.81154396157791,10.0,154.4133708970593,2.6056616086367317,2.794117647058823,2.195786198022302,40.05,40.04496
-9.418209886615484,10.0,154.4133708970593,2.751543219948818,3.333333333333333,3.481384824017802,36.93,36.925774
-10.0,10.0,154.4133708970593,2.30392156862745,2.30392156862745,2.160565833106754,27.05,62.758427
-10.0,10.0,154.4133708970593,1.470588235294116,1.4705882352941169,1.818500714086567,21.99,66.906639
-10.0,10.0,154.4133708970593,1.1274509803921564,1.127450980392156,1.3988836717296391,23.87,73.597305
-10.0,10.0,154.4133708970593,2.1568627450980387,2.156862745098039,0.978085624482022,17.38,74.841766
-4.295923185932228,10.0,154.4133708970593,-3.7432925003422817,1.96078431372549,2.026314146845832,16.31,16.30826
-6.918562346424549,10.0,154.4133708970593,-1.4147709869087848,1.666666666666666,0.597350754885406,15.65,15.648543
-6.760262945293908,10.0,154.4133708970593,-1.720129211568839,1.519607843137254,0.702332707478492,15.35,13.20371
-10.0,10.0,154.4133708970593,0.9803921568627452,0.980392156862745,2.098954696332244,15.35,13.20371
0.8538350217076935,10.0,154.4133708970593,-10.118540904060636,0.735294117647058,0.0,16.31,13.20371
-7.084163093215457,10.0,154.4133708970593,-2.6217192597257197,0.294117647058823,0.0,17.58,15.098557
-1.4846472852470711,10.0,154.4133708970593,-8.17221545985097,0.34313725490196,0.0,23.51,15.098557
-10.0,10.0,154.4133708970593,1.1274509803921564,1.127450980392156,0.053904911191711,36.49,15.999144
-10.0,10.0,154.4133708970593,1.8137254901960773,1.8137254901960782,2.440027826209214,39.97,15.198918
0.7619190223591368,10.0,154.4133708970593,-7.918781767457177,2.84313725490196,4.426355058229796,39.26,15.198918
-10.0,10.0,154.4133708970593,5.392156862745097,5.3921568627450975,2.499529130898812,35.52,35.516331
-10.0,10.0,154.4133708970593,5.931372549019608,5.931372549019608,7.40543487735467,32.97,32.967121
-10.0,10.0,154.4133708970593,7.352941176470587,7.352941176470589,6.802867712687105,29.08,29.077065
-4.572534815249859,10.0,154.4133708970593,2.4646916779949564,7.8921568627450975,6.676724411405673,28.38,28.377203
-7.800810339376064,10.0,154.4133708970593,5.643947594278025,7.8431372549019605,7.911744830722807,28.73,16.998756
-2.38479811461859,10.0,154.4133708970593,-0.213241101067684,7.401960784313726,5.869056147513,27.62,16.998756
10.0,10.0,154.4133708970593,-11.862745098039216,8.137254901960784,8.120998737736052,32.47,17.998367
7.686957828445641,10.0,154.4133708970593,-8.177153906877013,9.509803921568627,10.0,37.62,17.998367
-8.82840974000073,10.0,154.4133708970593,8.779390132157594,9.950980392156865,10.0,37.08,18.197754
-10.0,10.0,154.4133708970593,9.950980392156865,9.950980392156865,9.550014646906623,23.81,16.699005
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,19.95,16.998756
-10.0,10.0,154.4133708970593,9.362745098039216,9.362745098039216,10.0,19.27,16.998756
-10.0,10.0,154.4133708970593,9.166666666666664,9.166666666666666,10.0,18.72,18.718302
-10.0,10.0,154.4133708970593,7.990196078431374,7.990196078431373,6.586136652147773,17.98,18.99798
-4.33375763747925,10.0,154.4133708970593,0.020032147283171042,5.686274509803921,4.47371287293402,17.7,17.701294
-3.111233289683821,10.0,154.4133708970593,-1.34955102404167,5.53921568627451,4.7828840259671,17.13,17.131235
1.100562228702601,10.0,154.4133708970593,-4.67899360125162,6.421568627450981,7.9807752082608205,16.51,16.510324
2.712962841941102,10.0,154.4133708970593,-5.850217743901886,6.862745098039216,5.3699512717453874,16.07,19.000656
0.8538350217076935,10.0,154.4133708970593,-3.893050707982203,6.96078431372549,9.534744142358273,16.77,19.000656
-0.6578722315849456,10.0,154.4133708970593,-1.155853258611133,8.186274509803921,7.858193760930843,18.04,18.041189
0.24045687376629177,10.0,154.4133708970593,-1.711045109060409,8.529411764705882,7.867189477926191,22.72,22.720764
-10.0,10.0,154.4133708970593,8.774509803921568,8.774509803921568,8.59784044616541,29.7,35.078751
-4.558887107480956,10.0,154.4133708970593,3.039279264343701,8.480392156862745,8.730267466301674,34.17,48.721378
2.6947253379143197,10.0,154.4133708970593,-4.949627298698633,7.745098039215686,7.610599385232978,33.48,35.078751
-10.0,10.0,154.4133708970593,4.656862745098039,4.656862745098039,5.470225206665324,29.9,29.901377
-10.0,10.0,154.4133708970593,6.470588235294116,6.470588235294118,5.81532176067383,29.03,29.031567
-10.0,10.0,154.4133708970593,7.0588235294117645,7.058823529411765,6.39629365735452,27.07,27.07115
-6.418176813646132,10.0,154.4133708970593,4.898568970508876,8.480392156862745,8.603715130414752,26.43,26.431505
-9.082018132699968,10.0,154.4133708970593,8.297704407209771,9.215686274509805,9.138799869389436,27.02,16.000483
10.0,10.0,154.4133708970593,-10.980392156862743,9.019607843137257,9.423353023985376,29.05,14.001258
10.0,10.0,154.4133708970593,-10.392156862745098,9.607843137254902,10.0,31.42,14.001258
2.4091951918770143,10.0,154.4133708970593,-2.7033128389358385,9.705882352941176,10.0,39.92,14.001258
-4.504260683697788,10.0,154.4133708970593,4.504260683697787,10.0,8.6893175575936,41.3,14.001258
-9.53186193910139,10.0,154.4133708970593,9.53186193910139,10.0,7.926771137327386,40.92,14.001258
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,32.82,14.001258
-8.571172565166394,10.0,154.4133708970593,8.571172565166393,10.0,10.0,30.13,13.000308
-3.465813043257345,10.0,154.4133708970593,3.465813043257345,10.0,9.101314549533159,30.36,12.667104
-10.0,10.0,154.4133708970593,10.0,10.0,10.0,26.94,12.000696
-5.686389535186224,10.0,154.4133708970593,5.686389535186224,10.0,5.049766034429285,16.29,12.000856
-4.610763721927784,10.0,154.4133708970593,4.267626467025824,9.65686274509804,9.848536406627815,16.08,16.080988
-7.938799016482538,10.0,154.4133708970593,4.507426467462931,6.568627450980392,7.094904634647961,16.03,16.030136
-4.527230082706362,10.0,154.4133708970593,2.3213477297651863,7.794117647058823,7.492087943255006,16.11,16.110428
0.8538350217076935,10.0,154.4133708970593,-5.55971737464887,5.294117647058823,5.53203977893561,16.55,18.600792
-9.03135937158009,10.0,154.4133708970593,3.3941044696193057,4.362745098039216,5.036507375311205,16.92,44.156139
-2.3644581269961584,10.0,154.4133708970593,-4.449267363199921,3.186274509803921,4.211616562505087,24.91,50.298416
-10.0,10.0,154.4133708970593,1.3725490196078436,1.372549019607843,0.0,33.51,77.038055
-9.869334330048616,10.0,154.4133708970593,1.388942173185871,1.519607843137254,0.0,40.03,73.600258
-8.480431433541863,10.0,154.4133708970593,0.24513731589480514,1.7647058823529411,1.414791888369043,34.15,34.15052
-10.0,10.0,154.4133708970593,1.2745098039215677,1.274509803921568,1.032862404342491,25.0,16.000696
-10.0,10.0,154.4133708970593,1.5196078431372548,1.519607843137254,2.376535169416869,17.95,21.00016
-10.0,10.0,154.4133708970593,3.431372549019608,3.431372549019608,4.514053364043527,17.7,15.20046
-6.068462379222312,10.0,154.4133708970593,2.6370898302027044,6.568627450980392,6.151712072985376,17.51,14.000107
-8.600515218882567,10.0,154.4133708970593,4.286789728686488,5.686274509803921,6.138136868588871,17.38,14.000107
-7.196229945898381,10.0,154.4133708970593,4.4511319066826935,7.254901960784314,6.278395812254935,17.34,15.001071
-4.502281298741373,10.0,154.4133708970593,3.031693063447255,8.529411764705882,7.860064838710783,17.5,13.199871
-10.0,10.0,154.4133708970593,8.774509803921568,8.774509803921568,8.596631288596727,17.61,13.199871
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,9.915910219274739,17.43,12.799754
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,17.07,12.244407
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,10.0,16.5,12.000856
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,16.27,12.000856
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,8.61542263353249,15.74,12.000856
-10.0,10.0,154.4133708970593,9.656862745098039,9.65686274509804,8.73500778601748,14.96,11.75463
-5.406107921670754,10.0,154.4133708970593,4.817872627553106,9.411764705882351,7.356462464840461,14.71,13.501506
-0.5696318591233362,10.0,154.4133708970593,0.3735534277507888,9.803921568627452,9.291688479071416,14.6,11.341586
-1.1739977291029327,10.0,154.4133708970593,0.5367428271421488,9.362745098039216,6.685475469281341,14.52,10.355303
3.2659513535520537,10.0,154.4133708970593,-3.6090886084540132,9.65686274509804,6.555674258723785,14.7,10.501171
0.8538350217076935,10.0,154.4133708970593,-1.1479526687665178,9.705882352941176,9.5157614258231,15.13,12.327868
-0.8151191821472061,10.0,154.4133708970593,0.27590349587269714,9.46078431372549,8.726374207410366,15.88,12.327868
-2.174583264943155,10.0,154.4133708970593,1.0961518923941362,8.92156862745098,9.326504097843376,16.48,13.002342
-10.0,10.0,154.4133708970593,7.107843137254903,7.1078431372549025,8.030445804096288,17.24,17.241886
-9.176469367183849,10.0,154.4133708970593,7.117645837772084,7.941176470588235,7.847940672236618,17.99,17.99264
-4.632311565816195,10.0,154.4133708970593,2.916625291306392,8.284313725490197,9.134363958064636,18.09,18.093008
-10.0,10.0,154.4133708970593,8.774509803921568,8.774509803921568,9.935781809826507,18.12,18.12245
-10.0,10.0,154.4133708970593,8.872549019607842,8.872549019607842,7.461758890292379,17.92,17.923052
-10.0,10.0,154.4133708970593,9.117647058823529,9.117647058823529,8.17138563179828,17.74,18.244228
-5.420684624268908,10.0,154.4133708970593,4.440292467406165,9.019607843137257,10.0,17.52,18.244228
-8.616878612846092,10.0,154.4133708970593,7.146290377551974,8.529411764705882,6.712865708046891,17.58,17.5818
-2.692478542929198,10.0,154.4133708970593,0.24149815077233505,7.549019607843137,8.430335253577848,17.92,19.502174
-4.122760374664188,10.0,154.4133708970593,1.9658976295661486,7.8431372549019605,7.0415155982876945,28.11,28.11375
2.65556248435764,10.0,154.4133708970593,-4.763405621612542,7.8921568627450975,7.5585010216373725,44.85,44.856472
-0.7438948105559886,10.0,154.4133708970593,-0.6286542090518523,8.627450980392158,7.025800552199057,45.71,66.91201
-10.0,10.0,154.4133708970593,7.745098039215687,7.745098039215686,6.792061116601867,28.39,200.736038
-10.0,10.0,154.4133708970593,7.254901960784313,7.254901960784314,7.410263870045114,33.38,233.682175
-2.905720588373484,10.0,154.4133708970593,-0.5746715684892614,6.519607843137255,6.778436384715558,37.98,54.266979
-2.847675117483319,10.0,154.4133708970593,-1.7111484119284466,5.441176470588235,3.633136955279998,37.66,46.838406
-10.0,10.0,154.4133708970593,3.235294117647058,3.235294117647059,3.359296845517672,33.58,33.584476
-3.762952599522685,10.0,154.4133708970593,-4.031165047536138,2.205882352941176,0.214199754270954,33.32,33.321289
-7.308028026527844,10.0,154.4133708970593,-0.9762856989623518,1.715686274509804,1.674613959175828,32.18,32.181091
-10.0,10.0,154.4133708970593,0.9313725490196063,0.931372549019607,0.0,28.1,28.102083
-10.0,10.0,154.4133708970593,0.34313725490195957,0.34313725490196,0.895206347249229,25.0,25.001339
8.089725036179487,10.0,154.4133708970593,-18.089725036179487,0.0,0.6063941098969929,25.0,25.001339
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,26.35,26.351641
-1.1438746897126135,10.0,154.4133708970593,-8.856125310287386,0.0,0.524298749494899,40.68,80.003746
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,47.87,20.001606
-4.803686599247416,10.0,154.4133708970593,-5.196313400752584,0.0,0.127991321334866,56.96,20.001606
-7.324007181196629,10.0,154.4133708970593,-2.675992818803371,0.0,0.608031029536322,47.0,47.0023
-10.0,10.0,154.4133708970593,0.09803921568627416,0.09803921568627401,0.0,41.81,41.812538
-10.0,10.0,154.4133708970593,0.3921568627450984,0.39215686274509803,0.0,38.52,66.912903
-10.0,10.0,154.4133708970593,0.2450980392156854,0.245098039215686,1.569421805267151,37.16,66.912903
-7.062134340503828,10.0,154.4133708970593,-2.5947284045942123,0.34313725490196,0.878671375146332,34.43,62.001499
-8.509130401963624,10.0,154.4133708970593,-1.2457715588206906,0.245098039215686,0.0,32.53,53.811359
10.0,10.0,154.4133708970593,-19.65686274509804,0.34313725490196,1.61080170088064,31.84,51.001019
10.0,10.0,154.4133708970593,-18.872549019607845,1.127450980392156,0.086110382089893,37.52,37.522079
-4.6027559335417845,10.0,154.4133708970593,-3.6815577919484115,1.715686274509804,2.040318505904499,40.42,40.422085
-10.0,10.0,154.4133708970593,2.6470588235294112,2.6470588235294117,3.025858394775604,39.93,39.932285
-9.83006539019635,1.5,24.54459510515657,12.349673233333604,4.019607843137255,6.268238661493574,35.31,35.311279
-10.0,10.0,154.4133708970593,4.411764705882353,4.411764705882353,7.578291626012881,15.64,15.640223
-10.0,10.0,154.4133708970593,4.950980392156863,4.950980392156863,5.399903842389406,15.42,15.420749
-10.0,10.0,154.4133708970593,6.372549019607842,6.372549019607843,7.157788114847035,14.92,14.920239
-10.0,10.0,154.4133708970593,7.303921568627452,7.303921568627451,6.870892134989317,14.67,14.671324
1.678575217223333,10.0,154.4133708970593,-4.76681051134098,6.911764705882353,4.724012732850098,13.85,16.001553
6.600498210062181,10.0,154.4133708970593,-9.982851151238652,6.617647058823529,6.7624281574070855,13.66,16.001553
10.0,10.0,154.4133708970593,-13.088235294117647,6.911764705882353,7.7370851407317245,13.39,15.001874
