p_DA,p_H,h_H,p_IM,E_RE,E_FC,lambda_DA_RE,lambda_IM,revenue
-6.7778660459809945,10.0,154.4133708970593,6.48374839892217,9.705882352941176,10.0,29.71,16.492458,523.216031513933
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,9.101217743762307,24.99,14.99217,516.205363000002
-2.610576670092836,10.0,154.4133708970593,2.365478630877149,9.754901960784313,9.17520794486024,18.93,14.996454,603.709058699312
4.006141824806467,10.0,154.4133708970593,-4.447318295394703,9.558823529411764,10.0,9.98,9.977118,613.263359583094
4.992421102163842,10.0,154.4133708970593,-5.678695611967763,9.313725490196079,9.273102453379071,1.53,1.529486,616.6064024377818
0.5411533703241656,10.0,154.4133708970593,-0.6882121938535786,9.852941176470587,10.0,0.14,0.140504,617.6325484939973
-10.0,10.0,154.4133708970593,10.0,10.0,9.913787359921487,0.85,0.849714,617.6506235882372
3.749371598232109,10.0,154.4133708970593,-3.749371598232109,10.0,10.0,9.92,9.916902,617.6650991414485
7.654402383736757,10.0,154.4133708970593,-7.654402383736757,10.0,10.0,24.48,21.993549,636.6857800496819
-10.0,10.0,154.4133708970593,10.0,10.0,8.130317066071385,26.68,21.993549,570.7889735882372
-7.632359965837395,10.0,154.4133708970593,7.632359965837395,10.0,6.869250318221724,28.81,23.99272,580.8862685720081
10.0,10.0,154.4133708970593,-10.098039215686274,9.901960784313726,10.0,29.28,25.573055,652.2157713333354
-10.0,10.0,154.4133708970593,9.558823529411764,9.558823529411764,9.05156743845806,28.85,29.491108,611.0537806470608
-10.0,10.0,154.4133708970593,9.117647058823529,9.117647058823529,10.0,31.8,31.791359,589.5158744705902
-10.0,10.0,154.4133708970593,8.823529411764707,8.823529411764707,10.0,37.94,37.929375,572.9244394705902
7.011166685118246,10.0,154.4133708970593,-8.383715704726088,8.627450980392158,8.672713864737034,37.9,37.889229,565.7241767469555
5.581902881259853,10.0,154.4133708970593,-8.032883273416715,7.549019607843137,8.308891308772449,38.11,38.099316,524.3324441680325
10.0,10.0,154.4133708970593,-13.382352941176471,6.617647058823529,10.0,37.91,25.993229,648.9029190294137
10.0,10.0,154.4133708970593,-15.882352941176471,4.117647058823529,3.7180300115046947,38.44,38.429836,391.6972647647077
9.414663853401972,10.0,154.4133708970593,-17.797016794578443,1.617647058823529,2.7018666012772643,40.47,40.458443,278.62534018192036
1.5553445447352825,10.0,154.4133708970593,-10.231815132970576,1.3235294117647058,4.0058440289839865,41.35,41.338936,258.994629567339
-8.450297162986821,10.0,154.4133708970593,0.9993167708299584,2.549019607843137,4.3171154663328695,33.37,33.360989,369.00526305854083
-10.0,10.0,154.4133708970593,5.147058823529411,5.147058823529411,2.358336955030773,28.89,28.882257,477.41215932353134
-10.0,10.0,154.4133708970593,8.627450980392158,8.627450980392158,8.493879473235504,27.7,27.692657,579.5705243725511
-10.0,10.0,154.4133708970593,9.068627450980394,9.068627450980392,10.0,25.7,25.69215,593.6460203529432
-10.0,10.0,154.4133708970593,9.656862745098039,9.65686274509804,9.66452975050386,22.04,25.993229,648.2665283431393
-6.993904912660377,10.0,154.4133708970593,6.846846089130963,9.852941176470587,9.482092549352291,21.73,25.198378,638.2053456978709
-1.7417747226467712,10.0,154.4133708970593,1.6437355069604962,9.901960784313726,10.0,15.95,15.949204,616.0884496845777
-3.685923822277897,10.0,154.4133708970593,3.587884606591622,9.901960784313726,9.62307554624168,16.23,16.228874,616.058267159582
-4.2284556436198315,10.0,154.4133708970593,4.0813968200904185,9.852941176470587,8.918483638388125,6.45,28.998674,708.735040537328
-7.829232995658465,10.0,154.4133708970593,7.731193779972191,9.901960784313726,9.623874627343788,3.83,30.999184,827.3282197398788
-4.455601214177179,10.0,154.4133708970593,4.357561998490905,9.901960784313726,9.629263633106529,0.12,30.999184,752.1996776251632
-1.6536092690902109,10.0,154.4133708970593,1.5555700534039367,9.901960784313726,10.0,0.07,30.999184,665.7591332497594
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,10.0,19.07,30.698103,730.9248956470608
-9.526792618372614,10.0,154.4133708970593,9.42875340268634,9.901960784313726,8.594447532620686,17.49,30.698103,740.474723810166
-3.088743649217133,10.0,154.4133708970593,2.9907044335308584,9.901960784313726,9.116779579210837,23.98,30.999184,636.2948079046492
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,8.810275549015055,8.8,30.999184,827.4887808431392
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,9.692932692856012,17.95,30.999184,740.5474843725509
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,7.842699437590256,19.5,30.698103,725.1200866764725
-3.8939714525362707,10.0,154.4133708970593,3.795932236849996,9.901960784313726,9.783421777289712,13.74,29.99826,678.0216780137966
-8.432098888527019,10.0,154.4133708970593,8.334059672840745,9.901960784313726,8.327961584311701,17.42,29.99826,720.7736098714881
-7.551236137636224,10.0,154.4133708970593,7.453196921949949,9.901960784313726,10.0,20.38,29.99826,687.3422301990653
-1.2497381883926675,10.0,154.4133708970593,1.1516989727063933,9.901960784313726,2.988487778455224,25.08,31.498308,622.5866187889387
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,9.89887931383452,28.88,33.999279,665.5130109411784
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,10.0,32.02,33.999279,634.1130109411783
-10.0,1.5,24.54459510515657,18.352941176470587,9.852941176470587,10.0,35.35,35.348114,393.4202373618028
-10.0,10.0,154.4133708970593,8.92156862745098,8.92156862745098,7.355748828462481,29.98,32.998356,612.2505812352961
-4.636764324834438,10.0,154.4133708970593,2.7740192267952217,8.137254901960784,9.002022652772135,34.46,34.458256,553.4584496202743
-8.38731360155363,10.0,154.4133708970593,5.887313601553631,7.5,7.503148790617756,30.09,30.999184,547.7811349177522
-10.0,10.0,154.4133708970593,4.46078431372549,4.46078431372549,6.502033300452181,37.95,37.948109,407.43181295098236
-3.791825064751513,10.0,154.4133708970593,-3.65915532740535,2.549019607843137,3.156795190079464,33.1,34.206688,366.9764893168695
-9.101234996037133,10.0,154.4133708970593,2.5816271528998787,3.480392156862745,2.452966556757275,32.28,34.206688,412.174532467733
10.0,10.0,154.4133708970593,-15.833333333333332,4.166666666666667,0.194682713853742,31.18,31.99877,422.8062919215707
-10.0,10.0,154.4133708970593,2.30392156862745,2.30392156862745,1.5451635536939041,30.1,30.098619,385.9983410882372
10.0,10.0,154.4133708970593,-17.990196078431374,2.009803921568627,1.52969007697852,29.96,29.959455,378.277013735296
-8.675072312469716,10.0,154.4133708970593,1.910366430116774,3.235294117647059,2.7520402763076577,29.88,29.879168,415.52248239866145
-2.9145394264824316,10.0,154.4133708970593,-3.3109507695960003,3.774509803921568,3.9167390887616382,30.38,30.37829,428.52875315719047
-10.0,10.0,154.4133708970593,2.9411764705882355,2.9411764705882346,4.567040483687874,31.15,32.998356,403.20747182353136
-10.0,10.0,154.4133708970593,2.2058823529411757,2.205882352941176,2.863535365604035,32.09,32.499229,368.4429593235313
-10.0,10.0,154.4133708970593,0.6862745098039209,0.6862745098039209,0.39839982427312204,34.27,34.498402,298.6288575098058
-10.0,10.0,154.4133708970593,1.2745098039215677,1.274509803921568,0.0,37.53,37.527935,290.18320466666853
-10.0,10.0,154.4133708970593,1.617647058823529,1.617647058823529,0.0,38.99,26.999504,271.4291518235313
-10.0,10.0,154.4133708970593,2.254901960784313,2.254901960784313,0.0,38.15,26.999504,297.03471809804114
-3.1309860340727313,10.0,154.4133708970593,-3.731759063966484,3.1372549019607843,2.249810620360618,35.37,26.999504,406.1548637884854
0.2046784195307776,10.0,154.4133708970593,-4.665462733256268,5.53921568627451,5.321811260467811,34.44,26.999504,498.7374286284737
10.0,10.0,154.4133708970593,-12.5,7.5,9.781208178972106,36.1,26.999504,641.1596835882372
10.0,10.0,154.4133708970593,-13.872549019607842,6.127450980392157,4.399756591821554,40.59,26.999504,649.0015408431392
5.309990696788802,10.0,154.4133708970593,-7.859010304631939,7.450980392156863,4.252426492316605,31.53,27.99909,565.0323534276711
-10.0,10.0,154.4133708970593,8.382352941176471,8.382352941176471,8.633483505455693,31.1,27.99909,541.3517380000019
-9.275601913863994,10.0,154.4133708970593,8.0991313256287,8.823529411764707,7.12404617489425,30.42,27.99909,562.2579802765918
-10.0,10.0,154.4133708970593,8.823529411764707,8.823529411764707,9.344318681471828,29.87,26.28628,550.8912482941196
-10.0,10.0,154.4133708970593,8.333333333333336,8.333333333333334,9.946220970608383,29.61,26.256842,540.360500254904
-6.706985849676759,10.0,154.4133708970593,3.3246329085002877,6.617647058823529,6.163960520125617,29.46,29.458992,518.0060147112066
-10.0,10.0,154.4133708970593,6.911764705882355,6.911764705882353,6.4919743935569105,26.68,26.678352,535.2479753529432
-1.791464703360045,10.0,154.4133708970593,-2.375201963306621,5.833333333333334,6.0517757843779885,26.42,26.418402,507.57394582764124
0.4436613213236953,10.0,154.4133708970593,-3.776994654657029,6.666666666666666,6.12105368156551,26.5,26.498688,529.3251056718908
10.0,10.0,154.4133708970593,-12.696078431372548,7.303921568627451,6.266798440135906,29.08,24.998661,591.068522852943
-1.537498523233026,10.0,154.4133708970593,-0.962501476766974,7.5,6.887227066459516,27.72,23.99909,551.9348649581543
9.53690303907381,10.0,154.4133708970593,-11.840824607701261,7.696078431372549,6.955537833448283,27.03,23.99909,591.266957299965
-0.09011300008355094,10.0,154.4133708970593,-3.3412595489360575,6.568627450980392,7.6071383952353475,27.62,25.198042,530.9713640789378
6.646420635059281,10.0,154.4133708970593,-9.48955788996124,7.1568627450980395,6.850055443185981,33.18,25.998234,591.4699736797455
-10.0,10.0,154.4133708970593,7.7941176470588225,7.794117647058823,9.441186926631872,34.21,26.498688,482.08737535294307
-6.686382602292895,10.0,154.4133708970593,2.911872798371327,6.2254901960784315,10.0,35.75,26.498688,455.776114335995
1.1950446360264038,10.0,154.4133708970593,-5.410730910536207,5.784313725490197,5.989835453310523,32.52,27.198523,509.3524460347859
-10.0,10.0,154.4133708970593,6.274509803921568,6.2745098039215685,4.28268230524263,32.01,26.791737,465.6585000588255
-10.0,10.0,154.4133708970593,6.470588235294116,6.470588235294118,4.260149454743075,31.23,26.791737,478.7117818235313
-10.0,10.0,154.4133708970593,6.078431372549019,6.078431372549019,4.255719745582633,31.19,26.999144,469.86592750980583
-6.40484642736892,10.0,154.4133708970593,0.3264150548199005,3.92156862745098,3.490875993856066,31.08,26.999144,427.4037836944616
-3.146714428737777,10.0,154.4133708970593,-3.1768149830269294,3.676470588235294,3.301051145258656,31.21,27.49826,432.0876418921611
10.0,10.0,154.4133708970593,-16.96078431372549,3.0392156862745088,1.108381670144319,31.3,27.49826,464.2614267254922
10.0,10.0,154.4133708970593,-17.205882352941178,2.794117647058823,7.003073460806859,33.58,27.49826,480.32165711764895
7.885332525541084,10.0,154.4133708970593,-14.699058015737164,3.186274509803921,2.577168753845389,34.05,34.048332,385.6706486758309
-8.892877805857413,10.0,154.4133708970593,3.647779766641726,4.754901960784313,4.545749308840426,31.31,31.307873,453.42170515283044
-9.105054457339353,10.0,154.4133708970593,3.5168191632217063,4.411764705882353,4.819706915472006,30.95,26.999144,430.80315514336667
-10.0,10.0,154.4133708970593,4.705882352941176,4.705882352941176,1.894141248486184,30.58,25.998234,434.1981141764726
-10.0,10.0,154.4133708970593,4.5588235294117645,4.5588235294117645,3.638930768513486,30.28,25.998234,433.3748444705902
-0.9987636345461048,10.0,154.4133708970593,-4.148295188983307,4.852941176470588,5.3827122260226625,29.46,26.798426,477.0621252663838
-10.0,10.0,154.4133708970593,5.588235294117647,5.588235294117647,5.803159163311808,29.07,25.998234,472.2377324117666
-4.333063986999261,10.0,154.4133708970593,-0.912034052216427,4.754901960784313,6.555449996974758,28.28,28.280098,469.3220216598804
2.6424469568005446,10.0,154.4133708970593,-6.760094015624073,5.882352941176471,7.3725076932987825,28.34,23.900389,530.9715536939773
-0.6099739693219357,10.0,154.4133708970593,-3.7037515208741434,5.686274509803921,3.863716219064202,28.47,23.900389,511.766422573408
-3.170238655491927,10.0,154.4133708970593,-3.251329971959054,3.5784313725490193,5.258987922743868,28.11,23.900389,450.83002388517866
9.53690303907381,10.0,154.4133708970593,-17.42905990181891,2.107843137254902,0.5726953040848091,28.7,24.362045,466.7550591738477
0.695892267411376,10.0,154.4133708970593,-8.882166777215298,1.8137254901960782,1.327100897351587,28.8,24.362045,421.30743416566077
-6.3725626792701,10.0,154.4133708970593,-1.7646922226906856,1.8627450980392148,0.446115524479801,30.62,25.500795,377.52455974005727
-10.0,10.0,154.4133708970593,2.30392156862745,2.30392156862745,2.6746156546635556,37.6,25.664049,300.78143961764897
2.905365352301767,10.0,154.4133708970593,-9.032816332693924,3.872549019607843,7.1364408236090675,46.99,26.001257,519.312022592725
10.0,4.363273670957619,74.5594705321495,-6.373077592526246,7.990196078431373,10.0,47.07,26.500381,600.0488977840896
-10.0,1.5,24.54459510515657,16.53921568627451,8.03921568627451,7.879202103685495,47.06,26.500381,65.87389754807725
-10.0,10.0,154.4133708970593,8.235294117647058,8.235294117647058,9.683732477822602,46.98,26.500381,366.09191535294315
-10.0,10.0,154.4133708970593,7.843137254901961,7.8431372549019605,7.860171669247013,42.03,27.300585,411.4757188823549
5.365738496086076,10.0,154.4133708970593,-10.855934574517448,4.509803921568627,7.483808538532815,42.37,48.914104,313.991510872262
-0.3313571951283132,10.0,154.4133708970593,-5.747074177420707,3.92156862745098,4.819237056790789,33.05,28.100788,445.20481520927285
10.0,10.0,154.4133708970593,-15.833333333333332,4.166666666666667,4.386596834747013,33.05,26.001257,536.4669144215707
10.0,10.0,154.4133708970593,-14.705882352941178,5.294117647058823,5.762839936620257,37.0,25.500795,612.6417924117666
10.0,10.0,154.4133708970593,-13.57843137254902,6.421568627450981,5.4376630754425515,33.04,25.000334,608.5881640784332
-9.025004422270683,10.0,154.4133708970593,5.103435794819703,6.078431372549019,5.525933164753736,30.18,25.000334,472.86644954215603
-8.409692487810965,10.0,154.4133708970593,7.2822415074188065,8.872549019607842,8.357292997483906,29.46,25.000334,551.9624128514598
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,28.63,24.00075,567.8314615294137
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,27.98,22.00024,554.6205541764725
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,5.425973332920632,26.93,20.500195,550.3406990294137
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,8.47160885413297,24.21,17.000977,543.8964911372568
-4.787452424379092,10.0,154.4133708970593,4.689413208692818,9.901960784313726,9.777526610637947,18.95,18.949299,615.792353172323
0.7380154402320231,10.0,154.4133708970593,-0.8360546559182964,9.901960784313726,10.0,4.96,4.960458,617.166826165401
2.1841988476244167,10.0,154.4133708970593,-2.2822380633106913,9.901960784313726,10.0,0.1,0.0,617.8719034729996
-1.1097693475550283,10.0,154.4133708970593,1.0117301318687542,9.901960784313726,7.4954185438609535,0.11,0.0,617.5314089600062
-9.276410998552821,10.0,154.4133708970593,9.129352175023406,9.852941176470587,10.0,1.75,0.0,601.4197643407698
1.7245418856697943,10.0,154.4133708970593,-2.0676791405717534,9.65686274509804,10.0,20.74,19.000147,614.1342746773319
0.5938611878602025,10.0,154.4133708970593,-0.8879788349190267,9.705882352941176,8.388860003837387,25.57,19.999733,615.079174553791
-10.0,10.0,154.4133708970593,9.656862745098039,9.65686274509804,9.427557521644287,26.99,24.399513,583.3762316764726
-9.263283343933583,10.0,154.4133708970593,8.773087265502213,9.509803921568627,10.0,27.34,25.499458,588.1042872221016
-2.611674882827981,10.0,154.4133708970593,1.8763807651809223,9.264705882352942,10.0,27.92,25.000334,591.6456667003787
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,8.269912926769829,28.03,25.000334,577.5527710392176
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,10.0,28.02,24.269714,570.6330886862766
-10.0,10.0,154.4133708970593,8.92156862745098,8.92156862745098,8.782425655896683,28.0,24.20013,553.5566041764725
-7.041554313363754,10.0,154.4133708970593,5.080769999638264,8.03921568627451,4.788551554705151,27.98,23.399927,539.5204409956448
-8.368427182767494,10.0,154.4133708970593,5.427250712179259,7.058823529411765,5.886520054576465,28.06,24.382116,515.1632732652187
-1.602922714556252,10.0,154.4133708970593,-1.2892341481888465,7.1078431372549025,8.055263497190895,28.44,24.699255,540.2232386054334
-1.109122530730219,10.0,154.4133708970593,0.32480880524002487,9.215686274509805,10.0,28.88,25.700178,593.9696690113846
7.152592132305335,10.0,154.4133708970593,-8.574160759756316,8.57843137254902,7.920369724518915,39.07,39.069462,562.1174102122161
-2.2985282854836013,10.0,154.4133708970593,0.19068514822869886,7.8921568627450975,10.0,46.71,24.382116,514.9385347768875
-8.654243631591564,10.0,154.4133708970593,4.879733827669995,6.2254901960784315,5.0917239294041,36.12,24.382116,424.04043985052374
-10.0,10.0,154.4133708970593,6.078431372549019,6.078431372549019,5.598513141585787,29.03,24.382116,475.55850241176665
-10.0,10.0,154.4133708970593,4.362745098039216,4.362745098039216,3.183248922049508,29.75,24.399513,426.6023393235314
-7.915971376459024,10.0,154.4133708970593,1.298324317635494,3.382352941176471,4.6110400326455645,29.88,29.879168,419.91710926475787
-10.0,10.0,154.4133708970593,2.6960784313725483,2.6960784313725488,3.6243564887415554,27.93,27.929506,413.6536223137274
-7.441005936895065,10.0,154.4133708970593,-0.45115092585003325,2.107843137254902,2.856210776780541,25.21,28.403206,417.25159123510343
-4.910167057385682,10.0,154.4133708970593,-3.5212054916339257,1.5686274509803921,3.920212221353972,25.34,28.403206,393.2163254068744
-9.974676873639249,10.0,154.4133708970593,1.2491866775608162,1.274509803921568,0.0,27.74,27.740831,375.60942362315063
-10.0,10.0,154.4133708970593,0.5882352941176467,0.588235294117647,5.097463839698106,32.11,32.111172,315.44240829411956
10.0,10.0,154.4133708970593,-19.852941176470587,0.147058823529411,0.0,29.0,29.001352,331.89134829411967
-8.26469901196785,10.0,154.4133708970593,-1.4411833409733283,0.294117647058823,1.3784804804286168,28.1,28.100788,344.91705381811744
-2.056444176175014,10.0,154.4133708970593,-7.649438176766163,0.294117647058823,1.3782046769584,36.17,36.171066,266.5835645812584
-10.0,1.5,24.54459510515657,9.38235294117647,0.8823529411764699,0.0,46.5,46.501453,69.47142474415563
-4.328137967540341,10.0,154.4133708970593,-4.250293405008679,1.42156862745098,1.126223548846402,47.85,72.029007,104.40766842000795
-4.233728580517344,10.0,154.4133708970593,-2.6780361253650096,3.088235294117647,2.397907932306657,45.68,45.681175,301.920925131084
-10.0,10.0,154.4133708970593,4.509803921568627,4.509803921568627,0.0,43.61,43.611084,378.230921235296
-10.0,10.0,154.4133708970593,5.049019607843137,5.049019607843137,5.413170674304463,40.0,25.000334,343.8806601568647
-10.0,10.0,154.4133708970593,8.431372549019606,8.431372549019608,9.618530147528812,36.17,24.00075,458.3127482941195
-2.072555309869951,10.0,154.4133708970593,1.680398447124853,9.607843137254902,10.0,32.64,23.900389,590.1674548353619
3.0278460523286013,10.0,154.4133708970593,-3.4690225229168368,9.558823529411764,8.512563564056935,31.43,23.900389,629.9076972654514
10.0,10.0,154.4133708970593,-10.441176470588236,9.558823529411764,8.888138457526649,31.1,31.100882,603.9236862352961
10.0,10.0,154.4133708970593,-10.441176470588236,9.558823529411764,8.760766996286243,32.59,32.590225,603.2731931470607
6.0639785256204615,10.0,154.4133708970593,-6.358096172679286,9.705882352941176,8.410152137753933,42.85,42.851025,605.0440253631896
-9.759993933715764,10.0,154.4133708970593,9.61293511018635,9.852941176470587,8.873553868180004,40.72,40.720718,611.6721503815286
-10.0,10.0,154.4133708970593,9.803921568627452,9.803921568627452,9.621729720695752,28.33,24.40085,573.5775031960804
-10.0,10.0,154.4133708970593,9.509803921568626,9.509803921568627,8.824387247199668,27.64,23.500288,564.7366145686294
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,8.42737277703199,27.55,23.500288,571.3964890784333
-10.0,10.0,154.4133708970593,9.705882352941174,9.705882352941176,7.268123537699331,26.9,23.500288,576.7445141764724
-10.0,10.0,154.4133708970593,8.57843137254902,8.57843137254902,9.702245653971731,26.41,23.001163,550.8673818725509
-3.040614756067713,10.0,154.4133708970593,-2.3515421066773854,4.607843137254902,2.798332787889748,26.07,22.999826,484.29959761229867
-2.6389562853717434,10.0,154.4133708970593,-5.15516136168708,2.205882352941176,3.2034264848118186,26.01,22.999826,430.4464162849923
-2.5522287138066577,10.0,154.4133708970593,-2.986986972467852,4.46078431372549,3.073126899334288,25.81,22.999826,483.08027985386
-7.704274358494443,10.0,154.4133708970593,2.4101567114356186,4.705882352941176,4.30544188496166,25.89,22.999826,473.62300544256755
8.089725036179452,10.0,154.4133708970593,-12.648548565591216,5.441176470588235,5.299129916074445,26.2,26.199301,498.22114845309636
-3.6043026682074566,10.0,154.4133708970593,-2.229030665125876,4.166666666666667,4.54932034055156,26.95,23.498949,468.1376487608173
0.4443916510889707,10.0,154.4133708970593,-1.9639994942262256,8.480392156862745,10.0,28.95,23.498949,584.3666979364151
-10.0,6.42938703053278,105.6545692574721,5.53139728319271,1.96078431372549,2.139318038178697,43.29,43.288593,229.1646827433234
-6.749208156183622,10.0,154.4133708970593,-3.250791843816378,0.0,0.0,47.4,47.399338,143.65563561243786
-10.0,10.0,154.4133708970593,0.7843137254901968,0.7843137254901961,0.0,40.63,93.669296,284.81959809804124
-10.0,10.0,154.4133708970593,1.8137254901960773,1.8137254901960782,0.6691062193620451,36.26,107.050621,449.2139236372568
-10.0,10.0,154.4133708970593,6.1764705882352935,6.176470588235294,6.731908860068519,32.05,291.712952,2098.909951823531
-10.0,10.0,154.4133708970593,8.774509803921568,8.774509803921568,8.877574353895877,28.64,291.712952,2890.8916408431387
-2.631948927551302,10.0,154.4133708970593,1.847635202061106,9.215686274509805,9.257801312051834,28.45,80.060486,690.6971088271231
-8.064205608616934,10.0,154.4133708970593,4.3877350203816405,6.323529411764706,5.785985533068475,28.23,28.229248,513.8634193056196
-5.654298863086122,10.0,154.4133708970593,0.31116160818416105,4.656862745098039,4.244639879503265,28.85,28.848804,463.5036016350323
10.0,10.0,154.4133708970593,-15.392156862745098,4.607843137254902,8.784457028798853,35.55,35.548836,425.9802235882372
1.9565392131077441,10.0,154.4133708970593,-3.8192843111469603,8.137254901960784,8.269747138252384,43.92,43.918854,535.8460957821753
-3.878728950436694,10.0,154.4133708970593,2.9473564014170854,9.068627450980392,8.384434713771947,45.61,45.608917,575.1703896404701
-10.0,10.0,154.4133708970593,7.2058823529411775,7.205882352941177,6.3504162277415945,30.01,33.999279,562.5482881470608
-10.0,10.0,154.4133708970593,6.078431372549019,6.078431372549019,6.862069197450424,27.6,33.999279,548.3157677058844
-3.8219050554758995,10.0,154.4133708970593,0.047395251554331,6.2254901960784315,5.5338904001564515,35.58,35.579613,483.35640642274547
-10.0,10.0,154.4133708970593,8.03921568627451,8.03921568627451,7.201201706834315,36.34,36.339672,546.3959447647078
-10.0,10.0,154.4133708970593,7.352941176470587,7.352941176470589,5.859475357512707,26.07,28.698933,567.9750497647078
3.1372535666359247,10.0,154.4133708970593,-7.15686140977318,5.980392156862745,5.509453182446984,35.01,35.009567,476.9301119209923
2.5438970441797233,10.0,154.4133708970593,-7.102720573591489,5.441176470588235,4.945203954666096,34.0,33.999279,462.6586046497708
-2.5137735514638613,10.0,154.4133708970593,-1.9470107622616286,5.53921568627451,3.880657176716658,26.15,29.404129,494.668149599528
-6.837592221271493,10.0,154.4133708970593,1.9356314369577667,5.098039215686274,5.527515824360299,25.75,27.099865,494.0408345218078
8.089725036179452,10.0,154.4133708970593,-14.75639170284612,3.333333333333333,3.7137177806503354,25.41,26.999504,424.7981399509965
2.037599745180048,10.0,154.4133708970593,-9.194462490278088,2.84313725490196,3.2286905212088177,25.32,22.00024,466.9651276790804
-10.0,10.0,154.4133708970593,2.0098039215686274,2.009803921568627,0.0,25.46,22.00024,407.2696522156882
-10.0,10.0,154.4133708970593,0.9313725490196063,0.931372549019607,0.956353321544902,25.41,22.00024,384.0439031960803
-10.0,10.0,154.4133708970593,2.2058823529411757,2.205882352941176,2.718775278179723,25.67,24.399513,414.775938735296
-8.327985547434258,10.0,154.4133708970593,2.0534757435126885,3.725490196078431,2.343550011337797,25.93,22.00024,446.88577753472447
-10.0,10.0,154.4133708970593,5.392156862745097,5.3921568627450975,3.992968886709507,25.85,27.99909,510.1289688823548
-10.0,10.0,154.4133708970593,8.03921568627451,8.03921568627451,8.195687198101329,25.54,27.99909,587.344207117649
-10.0,10.0,154.4133708970593,9.019607843137258,9.019607843137257,8.709690726181778,25.19,26.999504,609.2784216274531
-4.125382642799506,10.0,154.4133708970593,3.5861669565249965,9.46078431372549,9.333768586118888,25.01,25.009701,604.1666270105918
-7.652337807535915,10.0,154.4133708970593,7.309200552633953,9.65686274509804,8.538337586701726,24.87,24.869198,609.1137980799823
