p_DA,p_H,h_H,p_IM,E_RE,E_FC,lambda_DA_RE,lambda_IM,revenue
-1.7417747226468467,10.0,154.4133708970593,1.6437355069605726,9.901960784313726,10.0,15.95,15.949204,307.26170789045904
-3.6859238222778967,10.0,154.4133708970593,3.587884606591622,9.901960784313726,9.62307554624168,16.23,16.228874,307.23152536546337
-4.228455643619908,10.0,154.4133708970593,4.081396820090495,9.852941176470587,8.918483638388125,6.45,28.998674,399.90829874321116
-7.829232995658466,10.0,154.4133708970593,7.731193779972191,9.901960784313726,9.623874627343788,3.83,30.999184,518.5014779457601
-4.455601214177184,10.0,154.4133708970593,4.35756199849091,9.901960784313726,9.629263633106529,0.12,30.999184,443.37293583104474
-1.6536092690902144,10.0,154.4133708970593,1.5555700534039403,9.901960784313726,10.0,0.07,30.999184,356.93239145564087
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,10.0,19.07,30.698103,422.0981538529422
-9.52679261837268,1.5,24.54459510515657,17.928753402686404,9.901960784313726,8.594447532620686,17.49,30.698103,432.8443059322427
-3.0887436492171547,1.9591445055346868,33.48827706438509,11.031559927996193,9.901960784313726,9.116779579210837,23.98,30.999184,334.87783743552353
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,8.810275549015055,8.8,30.999184,518.6620390490207
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,9.692932692856012,17.95,30.999184,431.7207425784323
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,7.842699437590256,19.5,30.698103,416.2933448823539
-3.8939714525363427,10.0,154.4133708970593,3.795932236850069,9.901960784313726,9.783421777289712,13.74,29.99826,369.1949362196792
-8.432098888527086,10.0,154.4133708970593,8.334059672840812,9.901960784313726,8.327961584311701,17.42,29.99826,411.94686807737037
-7.551236137636231,10.0,154.4133708970593,7.4531969219499565,9.901960784313726,10.0,20.38,29.99826,378.5154884049467
-1.2497381883926781,10.0,154.4133708970593,1.151698972706404,9.901960784313726,2.988487778455224,25.08,31.498308,313.75987699482016
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,9.89887931383452,28.88,33.999279,356.6862691470598
-10.0,6.208214442924824,102.44867858484602,13.693746341388902,9.901960784313726,10.0,32.02,33.999279,350.2748595858025
-10.0,1.5,24.54459510515657,18.352941176470587,9.852941176470587,10.0,35.35,35.348114,344.3310471514896
-10.0,1.5890112769927498,26.31904255495681,17.33255735045823,8.92156862745098,7.355748828462481,29.98,32.998356,324.78398295075107
-4.636764324834456,10.0,154.4133708970593,2.7740192267952395,8.137254901960784,9.002022652772135,34.46,34.458256,244.63170782615566
-8.387313601553434,4.402495557840226,75.17707065367591,11.484818043713208,7.5,7.503148790617756,30.09,30.999184,253.99986278019477
-10.0,2.2954618982624453,39.74010426199223,12.165322415463045,4.46078431372549,6.502033300452181,37.95,37.948109,161.63118956611942
-3.791825064751457,2.823150073609502,49.1392340271821,3.517694598985092,2.549019607843137,3.156795190079464,33.1,34.206688,93.09774003785913
-9.101234996037428,2.553343434303386,44.3899020126948,10.028283718596787,3.480392156862745,2.452966556757275,32.28,34.206688,138.0263106908215
10.0,5.575396133748971,93.12682010481782,-11.408729467082303,4.166666666666667,0.194682713853742,31.18,31.99877,132.9883300002465
-10.0,1.5,24.54459510515657,10.80392156862745,2.30392156862745,1.5451635536939041,30.1,30.098619,73.27230921031313
10.0,10.0,154.4133708970593,-17.990196078431374,2.009803921568627,1.52969007697852,29.96,29.959455,69.45027194117745
-8.67507231246972,10.0,154.4133708970593,1.9103664301167775,3.235294117647059,2.7520402763076577,29.88,29.879168,106.69574060454289
-2.914539426482415,7.0338009060043305,114.28901081200611,-0.3447516756003477,3.774509803921568,3.9167390887616382,30.38,30.37829,129.56134746810318
-10.0,1.5,24.54459510515657,11.441176470588236,2.9411764705882346,4.567040483687874,31.15,32.998356,115.12920444560729
-10.0,1.5,24.54459510515657,10.705882352941176,2.205882352941176,2.863535365604035,32.09,32.499229,76.12211244560717
-10.0,4.312514088363337,73.75833784537592,6.373760421440584,0.6862745098039209,0.39839982427312204,34.27,34.498402,24.701224961298465
-10.0,2.044387973602575,35.09479919386054,9.230121830318993,1.274509803921568,0.0,37.53,37.527935,41.27701047801327
-10.0,3.7197046228834116,64.23599472460133,7.897942435940117,1.617647058823529,0.0,38.99,26.999504,-48.187482159862384
-10.0,3.1559321783546253,54.85525233496369,9.098969782429688,2.254901960784313,0.0,38.15,26.999504,-26.121824293483115
-3.130986034072748,9.521553471430078,148.16279533746467,-3.253312535396546,3.1372549019607843,2.249810620360618,35.37,26.999504,97.74478983708705
0.20467841953077315,7.205370018248587,116.70798943826006,-1.8708327515048504,5.53921568627451,5.321811260467811,34.44,26.999504,189.9535472875737
10.0,3.5715875160076287,61.80480291827813,-6.071587516007629,7.5,9.781208178972106,36.1,26.999504,320.67975441175827
10.0,2.6610390299040523,46.29895850815128,-6.533588049511895,6.127450980392157,4.399756591821554,40.59,26.999504,322.094280339154
5.309990696788862,2.6620819580995985,46.31735710970542,-0.5210922627315977,7.450980392156863,4.252426492316605,31.53,27.99909,245.46861172663802
-10.0,6.432210096750843,105.69532379668745,11.950142844425628,8.382352941176471,8.633483505455693,31.1,27.99909,234.98377260730402
-9.275601913863952,10.0,154.4133708970593,8.099131325628658,8.823529411764707,7.12404617489425,30.42,27.99909,253.43123848247328
-10.0,1.5,24.54459510515657,17.323529411764707,8.823529411764707,9.344318681471828,29.87,26.28628,205.76033491619555
-10.0,6.6221099160567825,108.42739942459077,11.711223417276553,8.333333333333334,9.946220970608383,29.61,26.256842,228.25454174331205
-6.7069858496765775,7.977680981903968,127.43464442359,5.346951926596138,6.617647058823529,6.163960520125617,29.46,29.458992,214.79729974568824
-10.0,10.0,154.4133708970593,6.911764705882355,6.911764705882353,6.4919743935569105,26.68,26.678352,226.42123355882455
-1.7914647033600686,10.0,154.4133708970593,-2.3752019633065977,5.833333333333334,6.0517757843779885,26.42,26.418402,198.74720403352268
0.4436613213238485,10.0,154.4133708970593,-3.776994654657182,6.666666666666666,6.12105368156551,26.5,26.498688,220.4983638777722
10.0,2.3406567609052527,40.56344560370602,-5.036735192277802,7.303921568627451,6.266798440135906,29.08,24.998661,246.0152555888894
-1.5374985232330172,10.0,154.4133708970593,-0.9625014767669828,7.5,6.887227066459516,27.72,23.99909,243.10812316403567
9.536903039073806,10.0,154.4133708970593,-11.840824607701258,7.696078431372549,6.955537833448283,27.03,23.99909,282.4402155058465
-0.090113000083548,10.0,154.4133708970593,-3.34125954893606,6.568627450980392,7.6071383952353475,27.62,25.198042,222.1446222848191
6.646420635059259,6.236728333583606,102.86344276286334,-5.726286223544826,7.1568627450980395,6.850055443185981,33.18,25.998234,277.38179300629827
-10.0,7.550997839140809,121.5404579908991,10.243119807918013,7.794117647058823,9.441186926631872,34.21,26.498688,172.41015191843755
-6.6863826022928405,10.0,154.4133708970593,2.911872798371272,6.2254901960784315,10.0,35.75,26.498688,146.9493725418768
1.1950446360264753,10.0,154.4133708970593,-5.410730910536278,5.784313725490197,5.989835453310523,32.52,27.198523,200.5257042406677
-10.0,10.0,154.4133708970593,6.274509803921568,6.2745098039215685,4.28268230524263,32.01,26.791737,156.83175826470688
-10.0,5.292963084533525,88.88965238174397,11.17762515076059,6.470588235294118,4.260149454743075,31.23,26.791737,164.94729808725103
-10.0,5.5792018683452795,93.18357813597925,10.49922950420374,6.078431372549019,4.255719745582633,31.19,26.999144,157.93736554500384
-6.404846427368957,7.5966564024218,122.1748943245588,2.729758652398136,3.92156862745098,3.490875993856066,31.08,26.999144,118.98830862783366
-3.1467144287377913,7.550354686970156,121.53151476676831,-0.7271696699970711,3.676470588235294,3.301051145258656,31.21,27.49826,124.85817156293652
10.0,10.0,154.4133708970593,-16.96078431372549,3.0392156862745088,1.108381670144319,31.3,27.49826,155.4346849313735
10.0,4.562137803397913,77.67823956669343,-11.768020156339091,2.794117647058823,7.003073460806859,33.58,27.49826,167.55640118913385
7.885332525541049,1.5,24.54459510515657,-6.199058015737128,3.186274509803921,2.577168753845389,34.05,34.048332,106.51717729790681
-8.892877805857422,7.6067526804774594,122.31506236334648,6.041027086164275,4.754901960784313,4.545749308840426,31.31,31.307873,155.32582942848828
-9.105054457339541,10.0,154.4133708970593,3.5168191632218946,4.411764705882353,4.819706915472006,30.95,26.999144,121.97641334924724
-10.0,1.5,24.54459510515657,13.205882352941176,4.705882352941176,1.894141248486184,30.58,25.998234,86.61880979854845
-10.0,10.0,154.4133708970593,4.5588235294117645,4.5588235294117645,3.638930768513486,30.28,25.998234,124.54810267647154
-0.9987636345460587,8.55631424235116,135.30886673631966,-2.7046094313345135,4.852941176470588,5.3827122260226625,29.46,26.798426,168.71488109439238
-10.0,8.57067061597919,135.50256497642317,7.0175646781384575,5.588235294117647,5.803159163311808,29.07,25.998234,162.74941856522466
-4.333063986999275,10.0,154.4133708970593,-0.9120340522164128,4.754901960784313,6.555449996974758,28.28,28.280098,160.49527986576183
2.6424469568004767,10.0,154.4133708970593,-6.760094015624006,5.882352941176471,7.3725076932987825,28.34,23.900389,222.1448118998583
-0.6099739693219375,10.0,154.4133708970593,-3.7037515208741416,5.686274509803921,3.863716219064202,28.47,23.900389,202.93968077928946
-3.1702386554920157,10.0,154.4133708970593,-3.251329971958965,3.5784313725490193,5.258987922743868,28.11,23.900389,142.0032820910597
9.536903039073806,10.0,154.4133708970593,-17.429059901818903,2.107843137254902,0.5726953040848091,28.7,24.362045,157.9283173797292
0.6958922674113888,10.0,154.4133708970593,-8.88216677721531,1.8137254901960782,1.327100897351587,28.8,24.362045,112.48069237154223
-6.372562679270083,4.194305419102363,71.88438233184628,4.041002358206935,1.8627450980392148,0.446115524479801,30.62,25.500795,51.689668155594234
-10.0,2.3708474185213007,41.111384635236284,9.93307415010615,2.30392156862745,2.6746156546635556,37.6,25.664049,-38.85432902056988
2.9053653523017333,2.944875953987834,51.24715669026686,-1.9776922866817244,3.872549019607843,7.1364408236090675,46.99,26.001257,187.594945872263
10.0,1.5,24.54459510515657,-3.5098039215686274,7.990196078431373,10.0,47.07,26.500381,426.77804905345033
-10.0,1.5,24.54459510515657,16.53921568627451,8.03921568627451,7.879202103685495,47.06,26.500381,16.784707337764075
-10.0,3.236343640845515,56.21522242719736,14.998950476801543,8.235294117647058,9.683732477822602,46.98,26.500381,40.108347089767335
-10.0,1.5,24.54459510515657,16.34313725490196,7.8431372549019605,7.860171669247013,42.03,27.300585,74.9663980044308
5.365738496086099,2.0002420706696196,34.26476652582486,-2.856176645187091,4.509803921568627,7.483808538532815,42.37,48.914104,156.16855166576522
-0.3313571951283283,6.60468687686631,108.1774971784528,-2.351761054287002,3.92156862745098,4.819237056790789,33.05,28.100788,139.31730024473882
10.0,4.2388002196410355,72.59113233304483,-10.072133552974368,4.166666666666667,4.386596834747013,33.05,26.001257,213.79413161688
10.0,2.823150073609502,49.1392340271821,-7.529032426550678,5.294117647058823,5.762839936620257,37.0,25.500795,276.2821555965428
10.0,6.831668164723851,111.42133801208715,-10.41009953727287,6.421568627450981,5.4376630754425515,33.04,25.000334,292.98671061910704
-9.025004422270694,8.767133740397648,138.14541529387685,6.336302054422065,6.078431372549019,5.525933164753736,30.18,25.000334,162.32586480906195
-8.409692487811096,10.0,154.4133708970593,7.282241507418938,8.872549019607842,8.357292997483906,29.46,25.000334,243.13567105734063
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,28.63,24.00075,259.00471973529505
-10.0,1.5,24.54459510515657,18.352941176470587,9.852941176470587,10.0,27.98,22.00024,173.05830079854846
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,5.425973332920632,26.93,20.500195,241.51395723529507
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,8.47160885413297,24.21,17.000977,235.0697493431382
-4.787452424379108,10.0,154.4133708970593,4.689413208692834,9.901960784313726,9.777526610637947,18.95,18.949299,306.96561137820447
0.7380154402321812,10.0,154.4133708970593,-0.8360546559184563,9.901960784313726,10.0,4.96,4.960458,308.3400843712823
2.184198847624419,10.0,154.4133708970593,-2.282238063310693,9.901960784313726,10.0,0.1,0.0,309.0451616788811
-1.1097693475553214,10.0,154.4133708970593,1.0117301318690473,9.901960784313726,7.4954185438609535,0.11,0.0,308.70466716588754
-9.276410998552823,10.0,154.4133708970593,9.12935217502341,9.852941176470587,10.0,1.75,0.0,292.5930225466512
1.724541885669793,10.0,154.4133708970593,-2.0676791405717525,9.65686274509804,10.0,20.74,19.000147,305.3075328832132
0.5938611878602345,10.0,154.4133708970593,-0.8879788349190587,9.705882352941176,8.388860003837387,25.57,19.999733,306.25243275967256
-10.0,9.892557658176788,153.01635625158477,9.76430508692125,9.65686274509804,9.427557521644287,26.99,24.399513,274.37700140747074
-9.263283343933647,1.5,24.54459510515657,17.273087265502276,9.509803921568627,10.0,27.34,25.499458,236.28538684417742
-2.611674882828005,1.5,24.54459510515657,10.376380765180947,9.264705882352942,10.0,27.92,25.000334,235.58421232245445
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,8.269912926769829,28.03,25.000334,268.726029245099
-10.0,10.0,154.4133708970593,9.607843137254903,9.607843137254902,10.0,28.02,24.269714,261.8063468921579
-10.0,10.0,154.4133708970593,8.92156862745098,8.92156862745098,8.782425655896683,28.0,24.20013,244.72986238235393
-7.041554313363787,10.0,154.4133708970593,5.080769999638296,8.03921568627451,4.788551554705151,27.98,23.399927,230.69369920152602
-8.368427182767457,10.0,154.4133708970593,5.427250712179223,7.058823529411765,5.886520054576465,28.06,24.382116,206.33653147110022
-1.6029227145562555,10.0,154.4133708970593,-1.289234148188843,7.1078431372549025,8.055263497190895,28.44,24.699255,231.39649681131465
-1.109122530730211,1.5,24.54459510515657,8.824808805240016,9.215686274509805,10.0,28.88,25.700178,243.8568886334604
7.15259213230539,2.2950115788957106,39.731881663084025,-0.8691723386520813,8.57843137254902,7.920369724518915,39.07,39.069462,324.95744227892106
-2.298528285483596,1.5,24.54459510515657,8.690685148228694,7.8921568627450975,10.0,46.71,24.382116,153.62222739896356
-8.654243631591509,7.248969324188863,117.32054112832091,7.630764503481078,6.2254901960784315,5.0917239294041,36.12,24.382116,108.10398757611458
-10.0,1.5,24.54459510515657,14.57843137254902,6.078431372549019,5.598513141585787,29.03,24.382116,114.24219503384253
-10.0,10.0,154.4133708970593,4.362745098039216,4.362745098039216,3.183248922049508,29.75,24.399513,117.77559752941275
-7.915971376459017,4.519913687731119,77.01864094748034,6.778410629904368,3.382352941176471,4.6110400326455645,29.88,29.879168,120.0413271502637
-10.0,10.0,154.4133708970593,2.6960784313725483,2.6960784313725488,3.6243564887415554,27.93,27.929506,104.82688051960878
-7.441005936895074,10.0,154.4133708970593,-0.45115092585002436,2.107843137254902,2.856210776780541,25.21,28.403206,108.42484944098481
-4.910167057385935,10.0,154.4133708970593,-3.5212054916336735,1.5686274509803921,3.920212221353972,25.34,28.403206,84.38958361275652
-9.974676873639256,10.0,154.4133708970593,1.2491866775608234,1.274509803921568,0.0,27.74,27.740831,66.78268182903196
-10.0,1.5,24.54459510515657,9.088235294117647,0.588235294117647,5.097463839698106,32.11,32.111172,19.823076916195475
10.0,10.0,154.4133708970593,-19.852941176470587,0.147058823529411,0.0,29.0,29.001352,23.06460650000099
-8.26469901196783,10.0,154.4133708970593,-1.4411833409733479,0.294117647058823,1.3784804804286168,28.1,28.100788,36.09031202399883
-2.056444176175002,3.2713996725060306,56.805687464410475,-0.9208378492722056,0.294117647058823,1.3782046769584,36.17,36.171066,5.9221024552481225
-10.0,1.5,24.54459510515657,9.38235294117647,0.8823529411764699,0.0,46.5,46.501453,20.38223453384245
-4.328137967540366,1.5,24.54459510515657,4.249706594991346,1.42156862745098,1.126223548846402,47.85,72.029007,148.08993454208442
-4.233728580517349,3.2962310638508843,57.22306000982386,4.0257328107841115,3.088235294117647,2.397907932306657,45.68,45.681175,104.94960349428611
-10.0,1.5,24.54459510515657,13.009803921568627,4.509803921568627,0.0,43.61,43.611084,180.3608418573719
-10.0,1.5,24.54459510515657,13.549019607843137,5.049019607843137,5.413170674304463,40.0,25.000334,-12.180794221059443
-10.0,2.823150073609502,49.1392340271821,15.608222475410104,8.431372549019608,9.618530147528812,36.17,24.00075,111.18751363106321
-2.0725553098700247,1.5,24.54459510515657,10.180398447124926,9.607843137254902,10.0,32.64,23.900389,224.7564679574372
3.0278460523285347,2.3375616329699405,40.507178567767845,4.193415844113289,9.558823529411764,8.512563564056935,31.43,23.900389,276.40382847329255
10.0,10.0,154.4133708970593,-10.441176470588236,9.558823529411764,8.888138457526649,31.1,31.100882,295.0969444411774
10.0,10.0,154.4133708970593,-10.441176470588236,9.558823529411764,8.760766996286243,32.59,32.590225,294.44645135294223
6.063978525620451,2.9224122102902985,50.8596888536137,0.7194916170304264,9.705882352941176,8.410152137753933,42.85,42.851025,392.391810798725
-9.75999393371577,1.549607457052776,25.536022514213105,18.06332765313358,9.852941176470587,8.873553868180004,40.72,40.720718,389.1967635523744
-10.0,7.303755872372557,118.08904327342063,12.500165696254895,9.803921568627452,9.621729720695752,28.33,24.40085,257.8927546763025
-10.0,1.5,24.54459510515657,18.009803921568626,9.509803921568627,8.824387247199668,27.64,23.500288,195.9247691907053
-10.0,5.273500802934185,88.59581425016343,14.481401157850128,9.754901960784313,8.42737277703199,27.55,23.500288,242.00872635333835
-10.0,10.0,154.4133708970593,9.705882352941174,9.705882352941176,7.268123537699331,26.9,23.500288,267.91777238235386
-10.0,10.0,154.4133708970593,8.57843137254902,8.57843137254902,9.702245653971731,26.41,23.001163,242.0406400784323
-3.040614756067735,10.0,154.4133708970593,-2.351542106677364,4.607843137254902,2.798332787889748,26.07,22.999826,175.47285581817997
-2.638956285371745,10.0,154.4133708970593,-5.155161361687078,2.205882352941176,3.2034264848118186,26.01,22.999826,121.61967449087365
-2.5522287138066613,10.0,154.4133708970593,-2.9869869724678484,4.46078431372549,3.073126899334288,25.81,22.999826,174.2535380597414
-7.704274358494349,10.0,154.4133708970593,2.4101567114355245,4.705882352941176,4.30544188496166,25.89,22.999826,164.7962636484492
8.089725036179448,10.0,154.4133708970593,-12.648548565591213,5.441176470588235,5.299129916074445,26.2,26.199301,189.39440665897774
-3.6043026682074437,10.0,154.4133708970593,-2.2290306651258893,4.166666666666667,4.54932034055156,26.95,23.498949,159.31090696669864
0.4443916510890258,10.0,154.4133708970593,-1.9639994942262806,8.480392156862745,10.0,28.95,23.498949,275.5399561422968
-10.0,1.5,24.54459510515657,10.46078431372549,1.96078431372549,2.139318038178697,43.29,43.288593,69.02182482796019
-6.749208156183671,1.5,24.54459510515657,5.249208156183671,0.0,0.0,47.4,47.399338,-22.01428476548628
-10.0,1.6212997781616032,26.957729432022276,9.163013947328594,0.7843137254901961,0.0,40.63,93.669296,505.90852454849494
-10.0,1.5,24.54459510515657,10.313725490196077,1.8137254901960782,0.6691062193620451,36.26,107.050621,790.5799087593327
-10.0,5.683923122092743,94.74194925567508,10.49254746614255,6.176470588235294,6.731908860068519,32.05,291.712952,2929.795893859913
-10.0,10.0,154.4133708970593,8.774509803921568,8.774509803921568,8.877574353895877,28.64,291.712952,2582.06489904902
-2.6319489275513854,10.0,154.4133708970593,1.8476352020611913,9.215686274509805,9.257801312051834,28.45,80.060486,381.87036703300885
-8.064205608616849,10.0,154.4133708970593,4.387735020381555,6.323529411764706,5.785985533068475,28.23,28.229248,205.03667751150095
-5.654298863086128,10.0,154.4133708970593,0.3111616081841664,4.656862745098039,4.244639879503265,28.85,28.848804,154.67685984091364
10.0,2.915838166833698,50.74616622749626,-8.307995029578796,4.607843137254902,8.784457028798853,35.55,35.548836,161.65277965968068
1.9565392131077353,1.5,24.54459510515657,4.680715688853049,8.137254901960784,8.269747138252384,43.92,43.918854,340.59206140425135
-3.878728950436714,1.5,24.54459510515657,11.447356401417107,9.068627450980392,8.384434713771947,45.61,45.608917,394.281890762546
-10.0,5.718470276430654,95.25461507314819,11.487412076510523,7.205882352941177,6.3504162277415945,30.01,33.999279,280.972958323547
-10.0,1.5,24.54459510515657,14.57843137254902,6.078431372549019,6.862069197450424,27.6,33.999279,268.74534582796025
-3.821905055475925,10.0,154.4133708970593,0.047395251554355866,6.2254901960784315,5.5338904001564515,35.58,35.579613,174.52966462862685
-10.0,2.97322743033675,51.73520933273526,15.06598825593776,8.03921568627451,7.201201706834315,36.34,36.339672,287.5634902421008
-10.0,10.0,154.4133708970593,7.352941176470587,7.352941176470589,5.859475357512707,26.07,28.698933,259.14830797058914
3.137253566635924,2.823150073609502,49.1392340271821,0.019988516617319263,5.980392156862745,5.509453182446984,35.01,35.009567,208.81350473403253
2.5438970441797357,4.135226398870897,70.94336532779064,-1.2379469724623977,5.441176470588235,4.945203954666096,34.0,33.999279,186.2899256537379
-2.5137735514638644,10.0,154.4133708970593,-1.9470107622616268,5.53921568627451,3.880657176716658,26.15,29.404129,185.84140780540937
-6.837592221271447,10.0,154.4133708970593,1.9356314369577206,5.098039215686274,5.527515824360299,25.75,27.099865,185.2140927276891
8.089725036179448,10.0,154.4133708970593,-14.756391702846116,3.333333333333333,3.7137177806503354,25.41,26.999504,115.9713981568778
2.0375997451800583,10.0,154.4133708970593,-9.194462490278099,2.84313725490196,3.2286905212088177,25.32,22.00024,158.13838588496182
-10.0,10.0,154.4133708970593,2.0098039215686274,2.009803921568627,0.0,25.46,22.00024,98.44291042156958
-10.0,1.5,24.54459510515657,9.431372549019606,0.931372549019607,0.956353321544902,25.41,22.00024,2.481649818156285
-10.0,1.5,24.54459510515657,10.705882352941176,2.205882352941176,2.718775278179723,25.67,24.399513,53.607505857371876
-8.327985547434261,10.0,154.4133708970593,2.053475743512692,3.725490196078431,2.343550011337797,25.93,22.00024,138.0590357406059
