p_DA,p_H,h_H,p_IM,E_RE,E_FC,lambda_DA_RE,lambda_IM,revenue
-3.5844185734271354,7.097675061396847,115.19117894536765,3.986743512030289,7.5,7.503148790617756,30.09,30.999184,246.11299870654594
0.09144197262579268,2.3149054121642227,40.09477616283577,2.0544369289354747,4.46078431372549,6.502033300452181,37.95,37.948109,161.62177169968902
-3.2054921426724476,3.381272653874703,58.647073491282534,2.373239096640882,2.549019607843137,3.156795190079464,33.1,34.206688,92.37300638830354
-5.065428608928426,1.5,24.54459510515657,7.04582076579117,3.480392156862745,2.452966556757275,32.28,34.206688,126.59134735344318
-1.9072360147595084,4.838626097294396,81.96417217324276,1.2352765841317792,4.166666666666667,0.194682713853742,31.18,31.99877,143.9880567083025
-10.0,1.5,24.54459510515657,10.80392156862745,2.30392156862745,1.5451635536939041,30.1,30.098619,73.27230921031313
1.5393898614981216,2.286794297732958,39.581772371204444,-1.8163802376624525,2.009803921568627,1.52969007697852,29.96,29.959455,70.86590299975506
-3.953269720546608,8.17023871644414,130.06983646943084,-0.9816748782504741,3.235294117647059,2.7520402763076577,29.88,29.879168,112.68434508030356
-0.3031312757699709,2.888301706765695,50.2700146307942,1.1893393729258435,3.774509803921568,3.9167390887616382,30.38,30.37829,127.4609974828561
-3.361487843190922,1.5,24.54459510515657,4.8026643137791565,2.9411764705882346,4.567040483687874,31.15,32.998356,102.85887066949624
-4.247515049467855,1.5,24.54459510515657,4.953397402409031,2.205882352941176,2.863535365604035,32.09,32.499229,73.76802878178592
-9.329791386586882,8.62773508947993,136.27170947714572,1.3883308069108722,0.6862745098039209,0.39839982427312204,34.27,34.498402,0.7066624217546362
-7.015569568260862,2.8231500736095025,49.13923402718211,5.466929298572927,1.274509803921568,0.0,37.53,37.527935,40.14670952397444
-2.9696367739174354,3.0303190325179,52.7147715739582,1.5569648002230645,1.617647058823529,0.0,38.99,26.999504,31.68068268435742
-3.1141208336922706,1.908464267528931,32.525612796861054,3.4605585269476524,2.254901960784313,0.0,38.15,26.999504,39.680879578919246
-1.284071971000727,6.240949520128517,102.92480727825499,-1.8196226471670052,3.1372549019607843,2.249810620360618,35.37,26.999504,111.30308000153812
0.8757257549706994,7.205370018248587,116.70798943826006,-2.5418800869447766,5.53921568627451,5.321811260467811,34.44,26.999504,194.94647230272517
2.459867678192958,3.5715875160076287,61.80480291827813,1.4685448057994135,7.5,9.781208178972106,36.1,26.999504,252.06081037768251
3.544812521999201,2.662004097275795,46.31598360190844,-0.07936563888283876,6.127450980392157,4.399756591821554,40.59,26.999504,234.37307458728472
-1.596655077027088,3.222776897870805,55.98631987297573,5.824858571313147,7.450980392156863,4.252426492316605,31.53,27.99909,224.72084454275557
-3.997125930415603,5.801187778444184,96.47925857582416,6.5782910931478895,8.382352941176471,8.633483505455693,31.1,27.99909,252.8340650789692
-1.4700535835099533,10.0,154.4133708970593,0.2935829952746598,8.823529411764707,7.12404617489425,30.42,27.99909,272.3277684909106
-1.5279591164214836,1.5,24.54459510515657,8.85148852818619,8.823529411764707,9.344318681471828,29.87,26.28628,236.12175727149352
-4.165587516627358,9.521616021779462,148.16361756806876,2.9773048281812304,8.333333333333334,9.946220970608383,29.61,26.256842,251.15881122819317
-1.6788406117301484,10.0,154.4133708970593,-1.7035123294463226,6.617647058823529,6.163960520125617,29.46,29.458992,209.18434128748788
-2.6798287641881,10.0,154.4133708970593,-0.40840652992954674,6.911764705882353,6.4919743935569105,26.68,26.678352,226.4332972010211
-4.955888613226159,10.0,154.4133708970593,0.7892219465594934,5.833333333333334,6.0517757843779885,26.42,26.418402,198.7421472841147
-3.6168260045073786,10.0,154.4133708970593,0.2834926711740451,6.666666666666666,6.12105368156551,26.5,26.498688,220.49303651840071
-0.9974540743315061,1.8591211953760887,31.58278818980578,6.442254447582869,7.303921568627451,6.266798440135906,29.08,24.998661,195.20734690891777
-2.843182101631948,10.0,154.4133708970593,0.34318210163194784,7.5,6.887227066459516,27.72,23.99909,238.24979208033528
2.440743573710259,10.0,154.4133708970593,-4.74466514233771,7.696078431372549,6.955537833448283,27.03,23.99909,260.9323948206814
-0.3945265511841365,10.0,154.4133708970593,-3.0368459978354716,6.568627450980392,7.6071383952353475,27.62,25.198042,221.40734544942262
4.5041062794492515,2.2605753516074483,39.10197589382575,0.3921811140413398,7.1568627450980395,6.850055443185981,33.18,25.998234,237.84621451300512
5.827457030265331,7.1571627428102005,116.02968425300931,-5.190502126016708,7.794117647058823,9.441186926631872,34.21,26.498688,293.87517711074213
7.348637787881988,10.0,154.4133708970593,-11.123147591803557,6.2254901960784315,10.0,35.75,26.498688,276.7917250977458
0.623741940318318,10.0,154.4133708970593,-4.839428214828121,5.784313725490197,5.989835453310523,32.52,27.198523,197.4855300854187
-3.7988424324655625,10.0,154.4133708970593,0.07335223638713018,6.2745098039215685,4.28268230524263,32.01,26.791737,189.19102935654178
-1.9438384818609253,7.5387833346940205,121.37058082105382,0.875643382461023,6.470588235294118,4.260149454743075,31.23,26.791737,205.49509306227708
-3.3123857680073243,8.853293242828386,139.2998788725075,0.5375238977279579,6.078431372549019,4.255719745582633,31.19,26.999144,189.79913075906495
-1.7760187643415986,7.258091175809284,117.44858967571508,-1.5605037840167055,3.92156862745098,3.490875993856066,31.08,26.999144,137.56624977848134
-1.8541027742030218,7.667415104823977,123.15632128330657,-2.136841742385661,3.676470588235294,3.301051145258656,31.21,27.49826,129.6866651727629
-3.5683788199649342,7.088348241225029,115.05956433126886,-0.48075373498558616,3.0392156862745088,1.108381670144319,31.3,27.49826,105.20898039703053
8.193954977844173,2.0058359537724293,34.370173261259595,-7.40567328455778,2.794117647058823,7.003073460806859,33.58,27.49826,140.25022522470272
-1.8756783005078121,1.5,24.54459510515657,3.561952810311733,3.186274509803921,2.577168753845389,34.05,34.048332,106.50089593184906
-3.272549528638878,4.4633718029727785,76.13320514527018,3.5640796864504125,4.754901960784313,4.545749308840426,31.31,31.307873,161.38663873412645
-1.7557937212646273,10.0,154.4133708970593,-3.8324415728530195,4.411764705882353,4.819706915472006,30.95,26.999144,151.01228422393325
-4.841784772420009,1.5,24.54459510515657,8.047667125361185,4.705882352941176,1.894141248486184,30.58,25.998234,110.25254494895671
-6.764499967775411,10.0,154.4133708970593,1.3233234971871752,4.5588235294117645,3.638930768513486,30.28,25.998234,138.4017567074497
-0.8909878975589622,8.91133341390515,140.0760185951094,-3.167404339875599,4.852941176470588,5.3827122260226625,29.46,26.798426,169.02208291389667
-2.025382693189518,4.851976007718733,82.16969677896222,2.7616419795884317,5.588235294117647,5.803159163311808,29.07,25.998234,177.25933307646844
-6.670696591339594,10.0,154.4133708970593,1.4255985521239065,4.754901960784313,6.555449996974758,28.28,28.280098,160.49550895375708
-5.36906339993098,10.0,154.4133708970593,1.2514163411074506,5.882352941176471,7.3725076932987825,28.34,23.900389,186.5768223934994
-3.974048015508659,10.0,154.4133708970593,-0.33967747468742004,5.686274509803921,3.863716219064202,28.47,23.900389,187.5671710130201
-5.436187092980106,10.0,154.4133708970593,-0.985381534470875,3.5784313725490193,5.258987922743868,28.11,23.900389,132.464520623177
-6.179520276777106,10.0,154.4133708970593,-1.7126365859679922,2.107843137254902,0.5726953040848091,28.7,24.362045,89.75118027461708
-1.7722078835188757,10.0,154.4133708970593,-6.414066626285046,1.8137254901960782,1.327100897351587,28.8,24.362045,101.52737496622052
-6.00968227557597,5.491195990286123,91.86881353481083,2.3812313833290624,1.8627450980392148,0.446115524479801,30.62,25.500795,60.44444914532628
-3.3178288479508664,1.7557693263829748,29.5896463865099,3.8659810901953415,2.30392156862745,2.6746156546635556,37.6,25.664049,33.64565622191388
4.670475308131129,2.790228061608321,48.565546173258,-3.588154350131607,3.872549019607843,7.1364408236090675,46.99,26.001257,223.30020366215786
8.504399198979513,1.5,24.54459510515657,-2.0142031205481405,7.990196078431373,10.0,47.07,26.500381,396.01411040036413
-1.160117244456129,1.5678627334292816,25.899277474898067,7.631470197301358,8.03921568627451,7.879202103685495,47.06,26.500381,199.44030524432188
2.4887036297264693,1.5,24.54459510515657,4.246590487920589,8.235294117647058,9.683732477822602,46.98,26.500381,278.5447526157342
1.2228112972235339,1.5,24.54459510515657,5.120325957678427,7.8431372549019605,7.860171669247013,42.03,27.300585,240.27184306792458
5.435460222855059,1.5,24.54459510515657,-2.4256563012864314,4.509803921568627,7.483808538532815,42.37,48.914104,160.74083526330213
0.010367112660513822,6.60468687686631,108.1774971784528,-2.6934853620758443,3.92156862745098,4.819237056790789,33.05,28.100788,141.00856628953903
-1.2445053525205627,4.2388002196410355,72.59113233304483,1.1723717995461946,4.166666666666667,4.386596834747013,33.05,26.001257,134.53450322483815
6.612730094196796,2.50731239103407,43.568254812629995,-3.825924838172043,5.294117647058823,5.762839936620257,37.0,25.500795,234.243398126908
2.047002810211465,6.968718408978532,113.36780434230688,-2.5941525917390162,6.421568627450981,5.4376630754425515,33.04,25.000334,229.51390029355952
-2.5577241502467736,6.731242125041293,109.9892608884726,1.9049133977545,6.078431372549019,5.525933164753736,30.18,25.000334,190.40987810743493
1.6743983722367588,10.0,154.4133708970593,-2.801849352628917,8.872549019607842,8.357292997483906,29.46,25.000334,288.1073482068068
0.9994213205642453,10.0,154.4133708970593,-1.1464801440936583,9.852941176470587,10.0,28.63,24.00075,309.9237908835171
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,10.0,27.98,22.00024,245.79381238235388
-10.0,10.0,154.4133708970593,9.852941176470587,9.852941176470587,5.425973332920632,26.93,20.500195,241.51395723529507
-2.0115438355706203,10.0,154.4133708970593,1.9135046198843462,9.901960784313726,8.47160885413297,24.21,17.000977,292.6587135670014
-2.80716813787634,10.0,154.4133708970593,2.7091289221900663,9.901960784313726,9.777526610637947,18.95,18.949299,306.9669995574893
-3.7789065588330275,10.0,154.4133708970593,3.680867343146753,9.901960784313726,10.0,4.96,4.960458,308.3421531215579
0.1255443765711215,10.0,154.4133708970593,-0.22358359225739477,9.901960784313726,10.0,0.1,0.0,308.83929623177573
-2.7371972261346187,10.0,154.4133708970593,2.6391580104483445,9.901960784313726,7.4954185438609535,0.11,0.0,308.5256500992438
-4.256275855482445,10.0,154.4133708970593,4.109217031953033,9.852941176470587,10.0,1.75,0.0,301.37825904702436
-0.20441413629988148,10.0,154.4133708970593,-0.1387231186020781,9.65686274509804,10.0,20.74,19.000147,301.95143296152116
2.6454986526728606,10.0,154.4133708970593,-2.939616299731685,9.705882352941176,8.388860003837387,25.57,19.999733,317.680601225882
6.1097697338554156,10.0,154.4133708970593,-6.452906988757375,9.65686274509804,9.427557521644287,26.99,24.399513,316.28163895089983
-4.096074981001162,7.965843769118594,127.27215576835111,5.640035133451194,9.509803921568627,10.0,27.34,25.499458,286.3754605600936
3.9222856527073624,10.0,154.4133708970593,-4.65757977035442,9.264705882352942,10.0,27.92,25.000334,301.8959073272044
-3.242517961574971,10.0,154.4133708970593,2.8503610988298718,9.607843137254902,8.269912926769829,28.03,25.000334,289.19894282252596
0.5848801392676646,10.0,154.4133708970593,-0.9770370020127626,9.607843137254902,10.0,28.02,24.269714,301.5026746901314
0.07680043044488188,10.0,154.4133708970593,-1.1552318029939013,8.92156862745098,8.782425655896683,28.0,24.20013,283.0203940339885
-0.6458674588881708,10.0,154.4133708970593,-1.3149168548373193,8.03921568627451,4.788551554705151,27.98,23.399927,259.9864118801647
-2.9027549094503264,10.0,154.4133708970593,-0.038421561137909066,7.058823529411765,5.886520054576465,28.06,24.382116,226.43864007437688
-1.103026387539134,10.0,154.4133708970593,-1.7891304752059636,7.1078431372549025,8.055263497190895,28.44,24.699255,233.26648149712238
-5.352521025299403,10.0,154.4133708970593,4.568207299809208,9.215686274509805,10.0,28.88,25.700178,271.64967532946787
8.557630607049983,2.2950115788957106,39.731881663084025,-2.2742108133966745,8.57843137254902,7.920369724518915,39.07,39.069462,324.9581981896204
3.5769909060547933,2.235436034189636,38.64072032316327,2.0797299225006682,7.8921568627450975,10.0,46.71,24.382116,295.07090208722826
0.021482721760625267,8.346661378252747,132.47113919650704,-2.1426539039349413,6.2254901960784315,5.0917239294041,36.12,24.382116,213.47579826941327
-3.169958849042183,1.5,24.54459510515657,7.748390221591203,6.078431372549019,5.598513141585787,29.03,24.382116,145.987434018721
-8.161010637584795,10.0,154.4133708970593,2.523755735624011,4.362745098039216,3.183248922049508,29.75,24.399513,127.61508620615359
-6.403509029225064,6.826655732203404,111.34997718101836,2.9592062381981297,3.382352941176471,4.6110400326455645,29.88,29.879168,119.78172490656175
-7.725417831880883,10.0,154.4133708970593,0.4214962632534309,2.6960784313725488,3.6243564887415554,27.93,27.929506,104.82800416319985
-10.0,10.0,154.4133708970593,2.1078431372549016,2.107843137254902,2.856210776780541,25.21,28.403206,116.59624463725584
-10.0,10.0,154.4133708970593,1.568627450980392,1.5686274509803921,3.920212221353972,25.34,28.403206,99.9807904215696
-10.0,10.0,154.4133708970593,1.2745098039215677,1.274509803921568,0.0,27.74,27.740831,66.78270287254998
-9.66576111899391,1.5,24.54459510515657,8.753996413111556,0.588235294117647,5.097463839698106,32.11,32.111172,19.822685188227013
0.5631753279684627,2.355815388369511,40.83876824119987,-2.7719318928085626,0.147058823529411,0.0,29.0,29.001352,17.619848450117757
-6.345784577623933,10.0,154.4133708970593,-3.360097775317244,0.294117647058823,1.3784804804286168,28.1,28.100788,36.0887999194246
-1.2161228543935483,3.947243512067171,67.92872396507154,-2.4370030106148,0.294117647058823,1.3782046769584,36.17,36.171066,3.7212875475817953
-8.54606538183259,1.5,24.54459510515657,7.928418323009058,0.8823529411764699,0.0,46.5,46.501453,20.38012196684224
-2.5439406644954907,1.5,24.54459510515657,2.4655092919464705,1.42156862745098,1.126223548846402,47.85,72.029007,104.94981546238128
-4.001868948669548,3.039145476614274,52.86583293969639,4.050958766172921,3.088235294117647,2.397907932306657,45.68,45.681175,107.97884861949711
-4.747441458906787,2.1838697655436436,37.69079162472717,7.07337561493177,4.509803921568627,0.0,43.61,43.611084,176.82323933287046
-0.10881643617585546,2.1086294800655647,36.29536006195601,3.049206563953428,5.049019607843137,5.413170674304463,40.0,25.000334,144.46924521070585
3.894120765099125,2.2668030451289796,39.21605686164881,2.270448738791504,8.431372549019608,9.618530147528812,36.17,24.00075,273.77493436448316
7.058807527744543,1.5,24.54459510515657,1.0490356095103586,9.607843137254902,10.0,32.64,23.900389,304.56102705804466
3.1025659765877647,2.382018554788118,41.31372043062518,4.074238998035882,9.558823529411764,8.512563564056935,31.43,23.900389,277.5169864374316
4.190482489177434,5.515793055863954,92.236759462489,-0.1474520156296233,9.558823529411764,8.888138457526649,31.1,31.100882,310.21163659963713
3.601270540142659,10.0,154.4133708970593,-4.0424470107308945,9.558823529411764,8.760766996286243,32.59,32.590225,294.4478910670706
8.868626416033976,2.698767380075866,46.96347726382603,-1.8615114431686663,9.705882352941176,8.410152137753933,42.85,42.851025,394.17992306570136
-1.4208608913800687,2.349730356530305,40.728296900218545,8.924071711320352,9.852941176470587,8.873553868180004,40.72,40.720718,386.99374587189413
-10.0,9.930553274241264,153.51082649634063,9.873368294386188,9.803921568627452,9.621729720695752,28.33,24.40085,264.6402317387545
-10.0,10.0,154.4133708970593,9.509803921568626,9.509803921568627,8.824387247199668,27.64,23.500288,255.90987277451077
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,8.42737277703199,27.55,23.500288,262.56974728431464
-10.0,10.0,154.4133708970593,9.705882352941174,9.705882352941176,7.268123537699331,26.9,23.500288,267.91777238235386
-5.848943903582032,10.0,154.4133708970593,4.427375276131052,8.57843137254902,9.702245653971731,26.41,23.001163,256.1909136889775
-8.762338013598999,10.0,154.4133708970593,3.3701811508539006,4.607843137254902,2.798332787889748,26.07,22.999826,157.90616983771218
-7.564631409218424,10.0,154.4133708970593,-0.22948623784039945,2.205882352941176,3.2034264848118186,26.01,22.999826,106.7925353006236
-6.534106713590274,10.0,154.4133708970593,0.9948910273157647,4.46078431372549,3.073126899334288,25.81,22.999826,163.06376803357747
-8.85396973202403,10.0,154.4133708970593,3.5598520849652058,4.705882352941176,4.30544188496166,25.89,22.999826,161.4734439719534
-1.4956726256337944,10.0,154.4133708970593,-3.063150903777971,5.441176470588235,5.299129916074445,26.2,26.199301,189.3877064660121
-3.2413503024771426,10.0,154.4133708970593,-2.5919830308561904,4.166666666666667,4.54932034055156,26.95,23.498949,160.5634740914046
2.5960350873069196,10.0,154.4133708970593,-4.115642930444174,8.480392156862745,10.0,28.95,23.498949,287.26867424693575
-6.680564808328679,1.8773573242114914,31.931883001116915,6.763991797842678,1.96078431372549,2.139318038178697,43.29,43.288593,67.46580344183525
-0.7244233813043033,1.5,24.54459510515657,-0.7755766186956967,0.0,0.0,47.4,47.399338,-22.01029635796528
-8.172994004360376,1.5,24.54459510515657,7.457307729850573,0.7843137254901961,0.0,40.63,93.669296,415.54120892361243
-4.362751955695367,1.9672750555271987,33.642186407614595,4.209202390364246,1.8137254901960782,0.6691062193620451,36.26,107.050621,359.6887167048922
1.1828523138628722,6.511660833747811,106.84061219509147,-1.518042559375389,6.176470588235294,6.731908860068519,32.05,291.712952,-191.24103520754198
0.8446442535884962,10.0,154.4133708970593,-2.070134449666929,8.774509803921568,8.877574353895877,28.64,291.712952,-270.86767813234206
8.490284567442684,10.0,154.4133708970593,-9.274598292932879,9.215686274509805,9.257801312051834,28.45,80.060486,-192.1535090491136
-2.687407453463412,10.0,154.4133708970593,-0.9890631347718823,6.323529411764706,5.785985533068475,28.23,28.229248,205.04072086371363
-4.766851223705707,10.0,154.4133708970593,-0.5762860311962541,4.656862745098039,4.244639879503265,28.85,28.848804,154.67792122829033
8.135077293926402,3.2290595986582957,56.092350991911154,-6.756293755329796,4.607843137254902,8.784457028798853,35.55,35.548836,161.20832110686285
6.169650737354928,1.5,24.54459510515657,0.46760416460585574,8.137254901960784,8.269747138252384,43.92,43.918854,340.5968896300581
-1.9433878395042825,4.1505337790981525,71.18747158050384,6.861481511386522,9.068627450980392,8.384434713771947,45.61,45.608917,366.68176455107977
-10.0,10.0,154.4133708970593,7.2058823529411775,7.205882352941177,6.3504162277415945,30.01,33.999279,253.72154635294217
-10.0,10.0,154.4133708970593,6.078431372549019,6.078431372549019,6.862069197450424,27.6,33.999279,239.48902591176568
-1.9259159158181824,8.467798664428289,134.11285366943721,-0.3163925525316742,6.2254901960784315,5.5338904001564515,35.58,35.579613,188.44449447890435
-4.13649505678161,4.377306022947566,74.78057113163536,7.798404720108552,8.03921568627451,7.201201706834315,36.34,36.339672,282.63238155182364
-10.0,10.0,154.4133708970593,7.352941176470587,7.352941176470589,5.859475357512707,26.07,28.698933,259.14830797058914
-1.0222648157276093,3.4917627359507106,60.48511261865544,3.5108942366396443,5.980392156862745,5.509453182446984,35.01,35.009567,208.09562104623677
