p_DA,p_H,h_H,p_IM,E_RE,E_FC,lambda_DA_RE,lambda_IM,revenue
2.334560812381329,10.0,154.4133708970593,-7.481619635910741,4.852941176470588,6.913149255808076,46.05,46.027115,380.8026416300756
-3.3056840817188893,10.0,154.4133708970593,-0.22372768298699341,6.470588235294118,6.2861839483522814,46.72,25.986696,457.3979800057634
0.5018642221898757,10.0,154.4133708970593,-1.67833481042517,8.823529411764707,10.0,45.26,25.305477,597.8967953410375
-5.02442628062275,10.0,154.4133708970593,3.7989360845443176,8.774509803921568,8.894574040143935,39.32,20.243847,496.998123092445
-7.517149674137022,10.0,154.4133708970593,5.507345752568394,7.990196078431373,7.8176569269329494,30.1,16.492458,482.2169469124255
-5.0729473753918235,10.0,154.4133708970593,4.778829728332999,9.705882352941176,10.0,29.71,16.492458,545.7508656490295
-4.565364641267971,10.0,154.4133708970593,4.467325425581697,9.901960784313726,9.101217743762307,24.99,14.99217,570.5399234285939
-3.6470050084676595,10.0,154.4133708970593,3.4019069692519714,9.754901960784313,9.17520794486024,18.93,14.996454,599.6322201546111
-2.4761927448369923,10.0,154.4133708970593,2.0350162742487576,9.558823529411764,10.0,9.98,9.977118,613.2446774948643
-0.9423597715156169,10.0,154.4133708970593,0.25608526171169643,9.313725490196079,9.273102453379071,1.53,1.529486,616.6033519604127
-2.3569166567138957,10.0,154.4133708970593,2.2098578331844827,9.852941176470587,10.0,0.14,0.140504,617.634009121291
-7.241997163123523,10.0,154.4133708970593,7.241997163123521,10.0,9.913787359921487,0.85,0.849714,617.6514123770486
-4.340789428252221,10.0,154.4133708970593,4.340789428252222,10.0,10.0,9.92,9.916902,617.6400358225885
0.5310948377791096,10.0,154.4133708970593,-0.5310948377791096,10.0,10.0,24.48,21.993549,618.974024878728
3.444640319238874,10.0,154.4133708970593,-3.444640319238874,10.0,8.130317066071385,26.68,21.993549,633.7966216569746
-3.3036656129997093,10.0,154.4133708970593,3.3036656129997084,10.0,6.869250318221724,28.81,23.99272,601.7388013040461
2.6438628046672803,10.0,154.4133708970593,-2.741902020353555,9.901960784313726,10.0,29.28,25.573055,624.9469753377825
-7.856209619659411,10.0,154.4133708970593,7.415033149071174,9.558823529411764,9.05156743845806,28.85,29.491108,609.6793794839014
-4.451267484707131,10.0,154.4133708970593,3.56891454353066,9.117647058823529,10.0,31.8,31.791359,589.5638210682548
-4.771337943224941,10.0,154.4133708970593,3.5948673549896473,8.823529411764707,10.0,37.94,37.929375,572.9799940049435
1.5873045386135098,10.0,154.4133708970593,-2.9598535582213517,8.627450980392158,8.672713864737034,37.9,37.889229,565.6657563277756
2.282024319130676,10.0,154.4133708970593,-4.733004711287538,7.549019607843137,8.308891308772449,38.11,38.099316,524.2971882654746
-1.219504040627477,10.0,154.4133708970593,-2.162848900548994,6.617647058823529,10.0,37.91,25.993229,515.2026586436814
-2.7308798796028273,10.0,154.4133708970593,-3.1514730615736433,4.117647058823529,3.7180300115046947,38.44,38.429836,391.56786810161157
-1.3534148715166996,10.0,154.4133708970593,-7.028938069659771,1.617647058823529,2.7018666012772643,40.47,40.458443,278.5008934960965
-4.705587994213422,10.0,154.4133708970593,-3.970882594021872,1.3235294117647058,4.0058440289839865,41.35,41.338936,258.92535860972805
-7.358727791914761,10.0,154.4133708970593,-0.09225260024210158,2.549019607843137,4.3171154663328695,33.37,33.360989,369.01509919014353
-10.0,10.0,154.4133708970593,5.147058823529411,5.147058823529411,2.358336955030773,28.89,28.882257,477.41215932353134
-8.054098988476468,10.0,154.4133708970593,6.681549968868627,8.627450980392158,8.493879473235504,27.7,27.692657,579.5848131236787
-9.499957002875615,10.0,154.4133708970593,8.568584453856005,9.068627450980392,10.0,25.7,25.69215,593.6499456904705
-4.687124297059064,10.0,154.4133708970593,4.343987042157105,9.65686274509804,9.66452975050386,22.04,25.993229,627.2635140408778
-5.315942431590127,10.0,154.4133708970593,5.168883608060714,9.852941176470587,9.482092549352291,21.73,25.198378,632.3855375437015
-5.799111321742452,10.0,154.4133708970593,5.701072106056177,9.901960784313726,10.0,15.95,15.949204,616.0852200446448
-3.865869630113842,10.0,154.4133708970593,3.767830414427568,9.901960784313726,9.62307554624168,16.23,16.228874,616.0580645406023
-5.847006231214243,10.0,154.4133708970593,5.69994740768483,9.852941176470587,8.918483638388125,6.45,28.998674,745.2312100895028
-7.11780326373141,10.0,154.4133708970593,7.019764048045136,9.901960784313726,9.623874627343788,3.83,30.999184,807.9992544500819
-7.33261606961229,10.0,154.4133708970593,7.234576853926015,9.901960784313726,9.629263633106529,0.12,30.999184,841.0395487168773
-7.94257000384626,10.0,154.4133708970593,7.844530788159986,9.901960784313726,10.0,0.07,30.999184,860.2715569838044
1.6448529597157968,10.0,154.4133708970593,-1.742892175402071,9.901960784313726,10.0,19.07,30.698103,595.5173460116307
-4.782223003001803,10.0,154.4133708970593,4.684183787315529,9.901960784313726,8.594447532620686,17.49,30.698103,677.8079596396778
-0.5706108051264209,10.0,154.4133708970593,0.47257158944014677,9.901960784313726,9.116779579210837,23.98,30.999184,618.6195701355332
-9.742611382533074,10.0,154.4133708970593,9.350454519787974,9.607843137254902,8.810275549015055,8.8,30.999184,821.7749635644852
-2.0151052111889625,10.0,154.4133708970593,1.7700071719732762,9.754901960784313,9.692932692856012,17.95,30.999184,636.3511230527146
-5.225495762317829,10.0,154.4133708970593,5.078436938788416,9.852941176470587,7.842699437590256,19.5,30.698103,671.654696448971
0.7892906617536057,10.0,154.4133708970593,-0.8873298774398801,9.901960784313726,9.783421777289712,13.74,29.99826,601.8799849115221
-5.643041012883531,10.0,154.4133708970593,5.545001797197257,9.901960784313726,8.327961584311701,17.42,29.99826,685.6921147565968
-6.884646811377195,10.0,154.4133708970593,6.786607595690921,9.901960784313726,10.0,20.38,29.99826,680.9308007458811
-9.427143358506218,10.0,154.4133708970593,9.329104142819943,9.901960784313726,2.988487778455224,25.08,31.498308,675.0717238115199
-10.0,10.0,154.4133708970593,9.901960784313726,9.901960784313726,9.89887931383452,28.88,33.999279,665.5130109411784
-8.679061234049005,10.0,154.4133708970593,8.58102201836273,9.901960784313726,10.0,32.02,33.999279,631.4985045814457
-8.209490969560324,1.5,24.54459510515657,16.56243214603091,9.852941176470587,10.0,35.35,35.348114,393.4236142618342
-7.2705005728840915,10.0,154.4133708970593,6.192069200335073,8.92156862745098,7.355748828462481,29.98,32.998356,604.0119802624642
-5.482969615944697,10.0,154.4133708970593,3.6202245179054806,8.137254901960784,9.002022652772135,34.46,34.458256,553.4569738382467
-7.672476178436986,10.0,154.4133708970593,5.172476178436986,7.5,7.503148790617756,30.09,30.999184,547.1312161700532
-6.577005644911004,10.0,154.4133708970593,1.0377899586364947,4.46078431372549,6.502033300452181,37.95,37.948109,407.43828583330776
-8.181134776838743,10.0,154.4133708970593,0.7301543846818799,2.549019607843137,3.156795190079464,33.1,34.206688,371.83408570351986
-10.0,10.0,154.4133708970593,3.480392156862745,3.480392156862745,2.452966556757275,32.28,34.206688,413.90617221568823
-7.489460030937068,10.0,154.4133708970593,1.6561266976037352,4.166666666666667,0.194682713853742,31.18,31.99877,437.12613711110095
-10.0,10.0,154.4133708970593,2.30392156862745,2.30392156862745,1.5451635536939041,30.1,30.098619,385.9983410882372
-4.886885800268774,10.0,154.4133708970593,-3.103310278162599,2.009803921568627,1.52969007697852,29.96,29.959455,378.26890038253487
-5.577031674477596,10.0,154.4133708970593,-1.1876742078753448,3.235294117647059,2.7520402763076577,29.88,29.879168,415.5250599684723
-7.110926701793453,10.0,154.4133708970593,0.8854365057150204,3.774509803921568,3.9167390887616382,30.38,30.37829,428.52157733494965
-4.666657692596061,10.0,154.4133708970593,-2.392165836815704,2.9411764705882346,4.567040483687874,31.15,32.998356,393.34955656958743
-8.336071670694094,10.0,154.4133708970593,0.5419540236352702,2.205882352941176,2.863535365604035,32.09,32.499229,367.76203159725776
-10.0,10.0,154.4133708970593,0.6862745098039209,0.6862745098039209,0.39839982427312204,34.27,34.498402,298.6288575098058
-10.0,10.0,154.4133708970593,1.2745098039215677,1.274509803921568,0.0,37.53,37.527935,290.18320466666853
-7.178093317713408,10.0,154.4133708970593,-1.204259623463063,1.617647058823529,0.0,38.99,26.999504,305.265212609862
-6.843844167506271,10.0,154.4133708970593,-0.9012538717094163,2.254901960784313,0.0,38.15,26.999504,332.2274210836391
-3.500520883085451,10.0,154.4133708970593,-3.3622242149537644,3.1372549019607843,2.249810620360618,35.37,26.999504,403.0616738129638
-1.6662999625747679,10.0,154.4133708970593,-2.7944843511507225,5.53921568627451,5.321811260467811,34.44,26.999504,484.81642146033084
-1.6325932329915067,10.0,154.4133708970593,-0.8674067670084931,7.5,9.781208178972106,36.1,26.999504,535.297315401771
-2.463410161055573,10.0,154.4133708970593,-1.4091388585522697,6.127450980392157,4.399756591821554,40.59,26.999504,479.6176149029541
-6.181339862524444,10.0,154.4133708970593,3.632320254681307,7.450980392156863,4.252426492316605,31.53,27.99909,524.4574994424863
-6.483324752313425,10.0,154.4133708970593,4.865677693489896,8.382352941176471,8.633483505455693,31.1,27.99909,552.2566314423057
-8.245384159211772,10.0,154.4133708970593,7.068913570976477,8.823529411764707,7.12404617489425,30.42,27.99909,564.7520447410068
-5.923729933989748,10.0,154.4133708970593,4.747259345754454,8.823529411764707,9.344318681471828,29.87,26.28628,565.4994588550818
-7.900285077926711,10.0,154.4133708970593,6.233618411260046,8.333333333333334,9.946220970608383,29.61,26.256842,547.4011761435734
-5.764838800651027,10.0,154.4133708970593,2.3824858594745564,6.617647058823529,6.163960520125617,29.46,29.458992,518.0069643954321
-5.871336023462993,10.0,154.4133708970593,2.783100729345346,6.911764705882353,6.4919743935569105,26.68,26.678352,535.2547793911765
-5.024231231544036,10.0,154.4133708970593,0.8575645648773698,5.833333333333334,6.0517757843779885,26.42,26.418402,507.56877986672924
-4.380687390750351,10.0,154.4133708970593,1.0473540574170173,6.666666666666666,6.12105368156551,26.5,26.498688,529.3187761263805
-2.2799068490334724,10.0,154.4133708970593,-0.4161715823390768,7.303921568627451,6.266798440135906,29.08,24.998661,540.9500601136157
-4.548423912916925,10.0,154.4133708970593,2.048423912916924,7.5,6.887227066459516,27.72,23.99909,540.7314825664255
0.018733095273470113,10.0,154.4133708970593,-2.322654663900921,7.696078431372549,6.955537833448283,27.03,23.99909,562.4182408356012
-3.7248628453670496,10.0,154.4133708970593,0.29349029634744106,6.568627450980392,7.6071383952353475,27.62,25.198042,522.1681526131546
-1.5764599947572275,10.0,154.4133708970593,-1.266677260144732,7.1568627450980395,6.850055443185981,33.18,25.998234,532.4151691504708
2.838824393114182,10.0,154.4133708970593,-5.0447067460553585,7.794117647058823,9.441186926631872,34.21,26.498688,581.0915559614572
0.842691528070119,10.0,154.4133708970593,-4.617201331991687,6.2254901960784315,10.0,35.75,26.498688,525.429928187112
-3.841367492364285,10.0,154.4133708970593,-0.3743187821455187,5.784313725490197,5.989835453310523,32.52,27.198523,482.55129473103375
-8.499774091958916,10.0,154.4133708970593,4.774283895880483,6.2745098039215685,4.28268230524263,32.01,26.791737,473.48707340639766
-6.6300751254047325,10.0,154.4133708970593,3.1006633606988494,6.470588235294118,4.260149454743075,31.23,26.791737,493.66839470722715
-6.891896066882861,10.0,154.4133708970593,2.9703274394318804,6.078431372549019,4.255719745582633,31.19,26.999144,482.89154352653344
-4.479828117255684,10.0,154.4133708970593,-1.5986032552933374,3.92156862745098,3.490875993856066,31.08,26.999144,435.25950621539704
-5.301679930215832,10.0,154.4133708970593,-1.0218494815488732,3.676470588235294,3.301051145258656,31.21,27.49826,424.088970241705
-5.43482603386275,10.0,154.4133708970593,-1.525958279862742,3.0392156862745088,1.108381670144319,31.3,27.49826,405.58223119951475
-0.7530268448078841,10.0,154.4133708970593,-6.452855508133293,2.794117647058823,7.003073460806859,33.58,27.49826,414.9245436345071
-3.271409845018418,10.0,154.4133708970593,-3.542315645177661,3.186274509803921,2.577168753845389,34.05,34.048332,385.6520392295569
-6.566370970745147,10.0,154.4133708970593,1.3212729315294602,4.754901960784313,4.545749308840426,31.31,31.307873,453.4266536328687
-8.064430254452535,10.0,154.4133708970593,2.4761949603348885,4.411764705882353,4.819706915472006,30.95,26.999144,434.9145115190872
-8.915729154717498,10.0,154.4133708970593,3.621611507658674,4.705882352941176,1.894141248486184,30.58,25.998234,439.16598947017917
-9.244167545186466,10.0,154.4133708970593,3.8029910745982303,4.5588235294117645,3.638930768513486,30.28,25.998234,436.61114217730733
-3.6395754036487338,10.0,154.4133708970593,-1.5074834198806784,4.852941176470588,5.3827122260226625,29.46,26.798426,470.0334093228463
-6.67987470464078,10.0,154.4133708970593,2.268109998758426,5.588235294117647,5.803159163311808,29.07,25.998234,482.43638040979107
-6.1504216082724845,10.0,154.4133708970593,0.9053235690567973,4.754901960784313,6.555449996974758,28.28,28.280098,469.3221997609274
-5.300615601973178,10.0,154.4133708970593,1.1829685431496486,5.882352941176471,7.3725076932987825,28.34,23.900389,495.70744578435733
-5.509989951477753,10.0,154.4133708970593,1.1962644612816735,5.686274509803921,3.863716219064202,28.47,23.900389,489.3752556411731
-6.536364418283008,10.0,154.4133708970593,0.11479579083202651,3.5784313725490193,5.258987922743868,28.11,23.900389,436.6599438467499
-3.486773816510537,10.0,154.4133708970593,-4.405383046234562,2.107843137254902,0.5726953040848091,28.7,24.362045,410.25893503978136
-5.251982008841608,10.0,154.4133708970593,-2.9342925009623135,1.8137254901960782,1.327100897351587,28.8,24.362045,394.9110357819925
-9.639759883909107,10.0,154.4133708970593,1.5025049819483218,1.8627450980392148,0.446115524479801,30.62,25.500795,360.7991074740832
-6.1565209761501,10.0,154.4133708970593,-1.5395574552224502,2.30392156862745,2.6746156546635556,37.6,25.664049,346.6570169158492
-2.8575682427329796,10.0,154.4133708970593,-3.2698827376591773,3.872549019607843,7.1364408236090675,46.99,26.001257,398.3552904404747
3.9100533695863713,4.339743344546179,74.18835604193795,-0.25960063570117775,7.990196078431373,10.0,47.07,26.500381,473.9201205202589
-6.806796272582353,2.682713615679873,46.680983472370166,12.16329834317699,8.03921568627451,7.879202103685495,47.06,26.500381,188.72814161261405
-2.9376542900930565,10.0,154.4133708970593,1.1729484077401153,8.235294117647058,9.683732477822602,46.98,26.500381,510.7260647381218
-5.35859197734555,10.0,154.4133708970593,3.2017292322475104,7.8431372549019605,7.860171669247013,42.03,27.300585,479.8409438323617
-0.36861006733287827,10.0,154.4133708970593,-5.121586011098494,4.509803921568627,7.483808538532815,42.37,48.914104,351.51768424352633
-2.3764157320311146,10.0,154.4133708970593,-3.7020156405179057,3.92156862745098,4.819237056790789,33.05,28.100788,435.083386957731
-4.212140730038794,10.0,154.4133708970593,-1.6211926032945385,4.166666666666667,4.386596834747013,33.05,26.001257,436.2891869356948
-1.3092372085225241,10.0,154.4133708970593,-3.3966451444186525,5.294117647058823,5.762839936620257,37.0,25.500795,482.5945553573384
-0.9422596887109354,10.0,154.4133708970593,-2.636171683838084,6.421568627450981,5.4376630754425515,33.04,25.000334,520.6160508959334
-6.3741986950552505,10.0,154.4133708970593,2.45263006760427,6.078431372549019,5.525933164753736,30.18,25.000334,486.5967378400191
-6.278065544284313,10.0,154.4133708970593,5.150614563892155,8.872549019607842,8.357292997483906,29.46,25.000334,561.4687570561896
-7.232914866693787,10.0,154.4133708970593,7.085856043164373,9.852941176470587,10.0,28.63,24.00075,580.6409903827714
-6.085559696172112,10.0,154.4133708970593,5.938500872642699,9.852941176470587,10.0,27.98,22.00024,578.0279677276903
-8.490298731110585,10.0,154.4133708970593,8.343239907581172,9.852941176470587,5.425973332920632,26.93,20.500195,560.0477837966253
-4.647358425503508,10.0,154.4133708970593,4.549319209817234,9.901960784313726,8.47160885413297,24.21,17.000977,582.4838073585582
-3.954262905023225,10.0,154.4133708970593,3.85622368933695,9.901960784313726,9.777526610637947,18.95,18.949299,615.7929372381761
-3.8677340370146274,10.0,154.4133708970593,3.769694821328354,9.901960784313726,10.0,4.96,4.960458,617.1689355986615
-1.376094138593737,10.0,154.4133708970593,1.2780549229074634,9.901960784313726,10.0,0.1,0.0,617.5158741743778
-4.511527221198973,10.0,154.4133708970593,4.413488005512699,9.901960784313726,7.4954185438609535,0.11,0.0,617.1572155939053
-6.931993845327751,10.0,154.4133708970593,6.78493502179834,9.852941176470587,10.0,1.75,0.0,605.5224943589137
-4.121333627682755,10.0,154.4133708970593,3.778196372780794,9.65686274509804,10.0,20.74,19.000147,603.9633106277988
-2.195990940564413,10.0,154.4133708970593,1.901873293505588,9.705882352941176,8.388860003837387,25.57,19.999733,599.5389533079476
3.9834206369092278,10.0,154.4133708970593,-4.326557891811188,9.65686274509804,9.427557521644287,26.99,24.399513,619.6001010519176
-3.5849179684955796,10.0,154.4133708970593,3.094721890064207,9.509803921568627,10.0,27.34,25.499458,598.555557186941
0.3318751998974192,10.0,154.4133708970593,-1.0671693175444776,9.264705882352942,10.0,27.92,25.000334,600.2398497962091
-7.879880783331298,10.0,154.4133708970593,7.487723920586198,9.607843137254902,8.269912926769829,28.03,25.000334,583.9760241459054
-3.6882259483859965,10.0,154.4133708970593,3.296069085640898,9.607843137254902,10.0,28.02,24.269714,594.3040465472077
-4.447353581739114,10.0,154.4133708970593,3.368922209190096,8.92156862745098,8.782425655896683,28.0,24.20013,574.6559387218296
-2.9958586442019066,10.0,154.4133708970593,1.0350743304764158,8.03921568627451,4.788551554705151,27.98,23.399927,558.0500224961899
-4.1839076609869865,10.0,154.4133708970593,1.242731190398752,7.058823529411765,5.886520054576465,28.06,24.382116,530.5534506620629
-3.6592796494847244,10.0,154.4133708970593,0.7671227867396269,7.1078431372549025,8.055263497190895,28.44,24.699255,532.5309316828843
-5.2052923142135885,10.0,154.4133708970593,4.420978588723393,9.215686274509805,10.0,28.88,25.700178,580.9445782181289
1.7504198473344235,10.0,154.4133708970593,-3.1719884747854046,8.57843137254902,7.920369724518915,39.07,39.069462,562.1145038435268
-1.0541799804662042,10.0,154.4133708970593,-1.0536631567886978,7.8921568627450975,10.0,46.71,24.382116,542.7221993869126
-7.045816797181178,10.0,154.4133708970593,3.2713069932596106,6.2254901960784315,5.0917239294041,36.12,24.382116,442.91996745532015
-7.156653263439749,10.0,154.4133708970593,3.235084635988768,6.078431372549019,5.598513141585787,29.03,24.382116,488.7740482150773
-10.0,10.0,154.4133708970593,4.362745098039216,4.362745098039216,3.183248922049508,29.75,24.399513,426.6023393235314
-7.321351421427437,10.0,154.4133708970593,0.7037043626039079,3.382352941176471,4.6110400326455645,29.88,29.879168,419.9176039885605
-7.833003402218576,10.0,154.4133708970593,0.5290818335911247,2.6960784313725488,3.6243564887415554,27.93,27.929506,413.65469281004675
-10.0,10.0,154.4133708970593,2.1078431372549016,2.107843137254902,2.856210776780541,25.21,28.403206,425.42298643137445
-10.0,10.0,154.4133708970593,1.568627450980392,1.5686274509803921,3.920212221353972,25.34,28.403206,408.80753221568824
-10.0,10.0,154.4133708970593,1.2745098039215677,1.274509803921568,0.0,27.74,27.740831,375.6094446666686
-8.84304088736363,10.0,154.4133708970593,-0.5687238185187233,0.588235294117647,5.097463839698106,32.11,32.111172,315.4410523380395
-6.13745551219383,10.0,154.4133708970593,-3.715485664276759,0.147058823529411,0.0,29.0,29.001352,331.913166133972
-8.408881088215534,10.0,154.4133708970593,-1.297001264725644,0.294117647058823,1.3784804804286168,28.1,28.100788,344.91716743359353
-8.042733291378113,10.0,154.4133708970593,-1.6631490615630646,0.294117647058823,1.3782046769584,36.17,36.171066,266.58994596545523
-9.124179759864885,1.5,24.54459510515657,8.506532701041355,0.8823529411764699,0.0,46.5,46.501453,69.47015217734668
-8.428793725578101,10.0,154.4133708970593,-0.14963764697091797,1.42156862745098,1.126223548846402,47.85,72.029007,203.55745269819332
-7.603622213841595,10.0,154.4133708970593,0.6918575079592415,3.088235294117647,2.397907932306657,45.68,45.681175,301.9248847561032
-9.504774876963884,10.0,154.4133708970593,4.014578798532511,4.509803921568627,0.0,43.61,43.611084,378.2303844112627
-5.95559808460368,10.0,154.4133708970593,1.0046176924468178,5.049019607843137,5.413170674304463,40.0,25.000334,404.5453380575698
-4.125580968982984,10.0,154.4133708970593,2.556953518002592,8.431372549019608,9.618530147528812,36.17,24.00075,529.8000220873234
1.4460095227538856,10.0,154.4133708970593,-1.8381663854989831,9.607843137254902,10.0,32.64,23.900389,620.9183427507744
-2.345115553628286,10.0,154.4133708970593,1.9039390830400507,9.558823529411764,8.512563564056935,31.43,23.900389,589.4513864546607
-0.10581987642654456,10.0,154.4133708970593,-0.3353565941616914,9.558823529411764,8.888138457526649,31.1,31.100882,603.9325995684271
1.4192744356799203,10.0,154.4133708970593,-1.8604509062681558,9.558823529411764,8.760766996286243,32.59,32.590225,603.2751238103128
1.5566648348932786,10.0,154.4133708970593,-1.850782481952102,9.705882352941176,8.410152137753933,42.85,42.851025,605.0486453597226
-5.989611755777248,10.0,154.4133708970593,5.842552932247834,9.852941176470587,8.873553868180004,40.72,40.720718,611.6694432471248
-10.0,10.0,154.4133708970593,9.803921568627452,9.803921568627452,9.621729720695752,28.33,24.40085,573.5775031960804
-8.634140803303602,10.0,154.4133708970593,8.143944724872227,9.509803921568627,8.824387247199668,27.64,23.500288,570.3908782755038
-10.0,10.0,154.4133708970593,9.754901960784313,9.754901960784313,8.42737277703199,27.55,23.500288,571.3964890784333
-10.0,10.0,154.4133708970593,9.705882352941174,9.705882352941176,7.268123537699331,26.9,23.500288,576.7445141764724
-6.046151548473464,10.0,154.4133708970593,4.624582921022483,8.57843137254902,9.702245653971731,26.41,23.001163,564.3454067665073
-7.605179214920342,10.0,154.4133708970593,2.213022352175244,4.607843137254902,2.798332787889748,26.07,22.999826,470.28559048940525
-8.0972251506156,10.0,154.4133708970593,0.3031075035567756,2.205882352941176,3.2034264848118186,26.01,22.999826,414.01607726182567
-7.487884120406212,10.0,154.4133708970593,1.9486684341317027,4.46078431372549,3.073126899334288,25.81,22.999826,469.21022935727456
-8.953672041568176,10.0,154.4133708970593,3.6595543945093514,4.705882352941176,4.30544188496166,25.89,22.999826,470.0120287432876
-3.2701552899905515,10.0,154.4133708970593,-1.288668239421213,5.441176470588235,5.299129916074445,26.2,26.199301,498.2132078967483
-5.2465855979181155,10.0,154.4133708970593,-0.5867477354152175,4.166666666666667,4.54932034055156,26.95,23.498949,462.4700466139563
-3.7976527735314436,10.0,154.4133708970593,2.278044930394188,8.480392156862745,10.0,28.95,23.498949,561.2430974335435
-9.114087924622725,7.365854824070567,118.95848047296975,3.709017414277648,1.96078431372549,2.139318038178697,43.29,43.288593,241.84320091153876
-6.673653762296144,10.0,154.4133708970593,-3.3263462377038557,0.0,0.0,47.4,47.399338,143.65568562944662
-10.0,10.0,154.4133708970593,0.7843137254901968,0.7843137254901961,0.0,40.63,93.669296,284.81959809804124
-8.1870363709268,10.0,154.4133708970593,0.000761861122878571,1.8137254901960782,0.6691062193620451,36.26,107.050621,320.8731024847514
-4.887883336327469,10.0,154.4133708970593,1.064353924562763,6.176470588235294,6.731908860068519,32.05,291.712952,771.4826479659307
-3.9864435458820306,10.0,154.4133708970593,2.7609533498035983,8.774509803921568,8.877574353895877,28.64,291.712952,1308.887592439672
2.8339067946567256,10.0,154.4133708970593,-3.61822052014692,9.215686274509805,9.257801312051834,28.45,80.060486,408.6016385980859
-2.9391903011202603,10.0,154.4133708970593,-0.7372802871150341,6.323529411764706,5.785985533068475,28.23,28.229248,513.8672733171308
-6.146880683005654,10.0,154.4133708970593,0.8037434281036937,4.656862745098039,4.244639879503265,28.85,28.848804,463.50301250717564
0.7058339818147823,10.0,154.4133708970593,-6.097990844559881,4.607843137254902,8.784457028798853,35.55,35.548836,425.969405178992
-0.3524232715781723,10.0,154.4133708970593,-1.5103218264610447,8.137254901960784,8.269747138252384,43.92,43.918854,535.8434497111679
-6.259151419567445,10.0,154.4133708970593,5.327778870547837,9.068627450980392,8.384434713771947,45.61,45.608917,575.167811642936
-10.0,10.0,154.4133708970593,7.2058823529411775,7.205882352941177,6.3504162277415945,30.01,33.999279,562.5482881470608
-10.0,10.0,154.4133708970593,6.078431372549019,6.078431372549019,6.862069197450424,27.6,33.999279,548.3157677058844
-5.06192446386791,10.0,154.4133708970593,1.2874146599463412,6.2254901960784315,5.5338904001564515,35.58,35.579613,483.35592653523446
-10.0,10.0,154.4133708970593,8.03921568627451,8.03921568627451,7.201201706834315,36.34,36.339672,546.3959447647078
-7.688743616532635,10.0,154.4133708970593,5.041684793003224,7.352941176470589,5.859475357512707,26.07,28.698933,561.8989115867498
-5.607239723871307,10.0,154.4133708970593,1.587631880734051,5.980392156862745,5.509453182446984,35.01,35.009567,476.9263255553975
-5.295037895296947,10.0,154.4133708970593,0.7362143658851821,5.441176470588235,4.945203954666096,34.0,33.999279,462.65295277767945
-7.807673074831542,10.0,154.4133708970593,3.346888761106051,5.53921568627451,3.880657176716658,26.15,29.404129,511.89518156160494
-8.278282527355474,10.0,154.4133708970593,3.376321743041748,5.098039215686274,5.527515824360299,25.75,27.099865,495.9855719418298
-3.9658778277501447,10.0,154.4133708970593,-2.700788838916522,3.333333333333333,3.7137177806503354,25.41,26.999504,443.96056892562405
-5.261426353747605,10.0,154.4133708970593,-1.8954363913504348,2.84313725490196,3.2286905212088177,25.32,22.00024,442.7341127969044
-10.0,10.0,154.4133708970593,2.0098039215686274,2.009803921568627,0.0,25.46,22.00024,407.2696522156882
