p_DA,p_H,p_IM,h_H,E_RE,z_on,z_sb,z_off,z_su,lambda_DA_RE,lambda_IM
-5.883503840628829,10.0,5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,0.14,0.140504
5.736445017099416,10.0,-5.736445017099416,154.41337089705925,10.0,1.0,0.0,0.0,0.0,0.85,0.849714
5.736445017099416,10.0,-5.736445017099416,154.41337089705925,10.0,1.0,0.0,0.0,0.0,9.92,9.916902
5.736445017099416,10.0,-5.736445017099416,154.41337089705925,10.0,1.0,0.0,0.0,0.0,24.48,21.993549
5.736445017099416,10.0,-5.736445017099416,154.41337089705925,10.0,1.0,0.0,0.0,0.0,26.68,21.993549
5.736445017099416,10.0,-5.736445017099416,154.41337089705925,10.0,1.0,0.0,0.0,0.0,28.81,23.99272
5.638405801413142,10.0,-5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,29.28,25.573055
-6.177621487687651,10.0,5.736445017099416,154.41337089705925,9.558823529411764,1.0,0.0,0.0,0.0,28.85,29.491108
4.854092075922945,10.0,-5.736445017099416,154.41337089705925,9.117647058823529,1.0,0.0,0.0,0.0,31.8,31.791359
4.559974428864122,10.0,-5.736445017099416,154.41337089705925,8.823529411764707,1.0,0.0,0.0,0.0,37.94,37.929375
4.363895997491574,10.0,-5.736445017099416,154.41337089705925,8.627450980392158,1.0,0.0,0.0,0.0,37.9,37.889229
3.285464624942554,10.0,-5.736445017099416,154.41337089705925,7.549019607843137,1.0,0.0,0.0,0.0,38.11,38.099316
2.354092075922945,10.0,-5.736445017099416,154.41337089705925,6.617647058823529,1.0,0.0,0.0,0.0,37.91,25.993229
-0.1459079240770551,10.0,-5.736445017099416,154.41337089705925,4.117647058823529,1.0,0.0,0.0,0.0,38.44,38.429836
-2.645907924077055,10.0,-5.736445017099416,154.41337089705925,1.617647058823529,1.0,0.0,0.0,0.0,40.47,40.458443
-2.9400255711358776,10.0,-5.736445017099416,154.41337089705925,1.3235294117647058,1.0,0.0,0.0,0.0,41.35,41.338936
-1.7145353750574461,10.0,-5.736445017099416,154.41337089705925,2.549019607843137,1.0,0.0,0.0,0.0,33.37,33.360989
0.883503840628828,10.0,-5.736445017099416,154.41337089705925,5.147058823529411,1.0,0.0,0.0,0.0,28.89,28.882257
4.363895997491574,10.0,-5.736445017099416,154.41337089705925,8.627450980392158,1.0,0.0,0.0,0.0,27.7,27.692657
4.80507246807981,10.0,-5.736445017099416,154.41337089705925,9.068627450980392,1.0,0.0,0.0,0.0,25.7,25.69215
-6.0795822720013755,10.0,5.736445017099416,154.41337089705925,9.65686274509804,1.0,0.0,0.0,0.0,22.04,25.993229
-5.883503840628829,10.0,5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,21.73,25.198378
5.638405801413142,10.0,-5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,15.95,15.949204
5.638405801413142,10.0,-5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,16.23,16.228874
-5.883503840628829,10.0,5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,6.45,28.998674
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,3.83,30.999184
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,0.12,30.999184
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,0.07,30.999184
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,19.07,30.698103
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,17.49,30.698103
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,23.98,30.999184
-6.128601879844514,10.0,5.736445017099416,154.41337089705925,9.607843137254902,1.0,0.0,0.0,0.0,8.8,30.999184
-5.981543056315103,10.0,5.736445017099416,154.41337089705925,9.754901960784313,1.0,0.0,0.0,0.0,17.95,30.999184
-5.883503840628829,10.0,5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,19.5,30.698103
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,13.74,29.99826
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,17.42,29.99826
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,20.38,29.99826
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,25.08,31.498308
