p_DA,p_H,p_IM,h_H,E_RE,z_on,z_sb,z_off,z_su,lambda_DA_RE,lambda_IM
10.0,10.0,-18.57843137254902,154.41337089705934,1.42156862745098,1.0,0.0,0.0,0.0,83.53,83.529541
10.0,10.0,-17.69607843137255,154.41337089705934,2.30392156862745,1.0,0.0,0.0,0.0,82.83,82.829094
-10.0,1.5,11.147058823529415,24.544595105156553,2.6470588235294117,1.0,0.0,0.0,0.0,82.92,292.683502
-10.0,1.5,11.441176470588237,24.544595105156553,2.9411764705882346,1.0,0.0,0.0,0.0,87.85,299.995972
-10.0,1.5,11.098039215686278,24.544595105156553,2.598039215686274,1.0,0.0,0.0,0.0,85.03,299.995972
-10.0,1.5,10.70588235294118,24.544595105156553,2.205882352941176,1.0,0.0,0.0,0.0,62.25,292.683502
10.0,10.0,-17.205882352941178,154.41337089705934,2.794117647058823,1.0,0.0,0.0,0.0,58.06,54.998863
10.0,10.0,-17.15686274509804,154.41337089705934,2.84313725490196,1.0,0.0,0.0,0.0,57.55,54.998863
10.0,10.0,-17.254901960784313,154.41337089705934,2.745098039215686,1.0,0.0,0.0,0.0,56.83,56.829659
10.0,10.0,-17.54901960784314,154.41337089705934,2.450980392156862,1.0,0.0,0.0,0.0,54.96,54.958683
-9.999999999999995,10.0,2.1568627450980333,154.41337089705934,2.156862745098039,1.0,0.0,0.0,0.0,55.98,55.983871
-9.999999999999995,10.0,2.2058823529411704,154.41337089705934,2.205882352941176,1.0,0.0,0.0,0.0,55.8,55.80439
-9.999999999999995,10.0,1.6176470588235237,154.41337089705934,1.617647058823529,1.0,0.0,0.0,0.0,55.57,55.574009
-9.999999999999995,10.0,1.078431372549014,154.41337089705934,1.0784313725490189,1.0,0.0,0.0,0.0,55.33,55.334251
-9.999999999999995,10.0,0.931372549019601,154.41337089705934,0.931372549019607,1.0,0.0,0.0,0.0,55.8,55.80439
-9.999999999999995,10.0,0.931372549019601,154.41337089705934,0.931372549019607,1.0,0.0,0.0,0.0,60.05,60.054382
-9.999999999999995,10.0,0.8823529411764639,154.41337089705934,0.8823529411764699,1.0,0.0,0.0,0.0,75.98,75.985481
-10.0,1.5,9.333333333333334,24.544595105156553,0.833333333333333,1.0,0.0,0.0,0.0,96.7,155.012787
-10.0,1.5,9.235294117647062,24.544595105156553,0.735294117647058,1.0,0.0,0.0,0.0,109.45,155.012787
-10.0,1.5,9.480392156862749,24.544595105156553,0.980392156862745,1.0,0.0,0.0,0.0,108.56,200.016068
-10.0,1.5,9.186274509803924,24.544595105156553,0.6862745098039209,1.0,0.0,0.0,0.0,102.76,135.011185
-10.0,1.5,8.990196078431374,24.544595105156553,0.490196078431372,1.0,0.0,0.0,0.0,101.2,135.011185
10.0,10.0,-19.65686274509804,154.41337089705934,0.34313725490196,1.0,0.0,0.0,0.0,95.97,61.005371
10.0,10.0,-19.80392156862745,154.41337089705934,0.19607843137254902,1.0,0.0,0.0,0.0,90.41,57.849689
10.0,10.0,-19.901960784313726,154.41337089705934,0.09803921568627401,1.0,0.0,0.0,0.0,87.7,57.849689
10.0,10.0,-19.85294117647059,154.41337089705934,0.147058823529411,1.0,0.0,0.0,0.0,88.28,57.338032
10.0,10.0,-19.607843137254903,154.41337089705934,0.39215686274509803,1.0,0.0,0.0,0.0,95.01,59.004272
-10.0,2.8231500736095025,7.323908749919909,49.13923402718213,0.147058823529411,1.0,0.0,0.0,0.0,106.82,106.828377
-10.0,2.8231500736095025,7.1768499263904975,49.13923402718213,0.0,1.0,0.0,0.0,0.0,100.29,100.298691
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,73.38,73.385658
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,60.35,60.354412
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,59.75,59.754349
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,58.45,58.455109
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,57.19,57.194714
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,57.32,57.997162
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,56.47,57.997162
-9.999999999999995,10.0,0.04901960784313175,154.41337089705934,0.049019607843137004,1.0,0.0,0.0,0.0,55.95,56.696667
-9.999999999999995,10.0,0.09803921568626883,154.41337089705934,0.09803921568627401,1.0,0.0,0.0,0.0,55.44,55.520733
10.0,10.0,-20.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,55.28,55.276974
10.0,10.0,-19.901960784313726,154.41337089705934,0.09803921568627401,1.0,0.0,0.0,0.0,58.98,58.976212
10.0,10.0,-19.558823529411764,154.41337089705934,0.44117647058823495,1.0,0.0,0.0,0.0,69.39,69.386856
10.0,10.0,-19.950980392156865,154.41337089705934,0.049019607843137004,1.0,0.0,0.0,0.0,84.48,56.347103
10.0,10.0,-19.166666666666668,154.41337089705934,0.833333333333333,1.0,0.0,0.0,0.0,94.67,56.297546
10.0,10.0,-17.794117647058822,154.41337089705934,2.205882352941176,1.0,0.0,0.0,0.0,91.4,56.035038
-10.0,2.8231500736095025,9.872928357763046,49.13923402718213,2.6960784313725488,1.0,0.0,0.0,0.0,82.96,107.146683
-10.0,2.8231500736095025,9.578810710704222,49.13923402718213,2.401960784313725,1.0,0.0,0.0,0.0,78.0,107.146683
-10.0,2.8231500736095025,9.039595024429712,49.13923402718213,1.8627450980392148,1.0,0.0,0.0,0.0,71.81,93.753349
-10.0,2.8231500736095025,9.186653847959125,49.13923402718213,2.009803921568627,1.0,0.0,0.0,0.0,69.87,93.753349
-10.0,2.8231500736095025,9.480771495017947,49.13923402718213,2.30392156862745,1.0,0.0,0.0,0.0,68.64,93.753349
-9.999999999999995,10.0,2.5490196078431318,154.41337089705934,2.549019607843137,1.0,0.0,0.0,0.0,65.58,65.848335
10.0,10.0,-17.450980392156865,154.41337089705934,2.549019607843137,1.0,0.0,0.0,0.0,65.08,65.076881
10.0,10.0,-18.137254901960784,154.41337089705934,1.8627450980392148,1.0,0.0,0.0,0.0,70.87,70.866814
10.0,10.0,-17.794117647058822,154.41337089705934,2.205882352941176,1.0,0.0,0.0,0.0,71.74,71.736046
10.0,10.0,-16.274509803921568,154.41337089705934,3.725490196078431,1.0,0.0,0.0,0.0,57.28,57.2766
10.0,10.0,-15.196078431372548,154.41337089705934,4.803921568627451,1.0,0.0,0.0,0.0,55.43,55.426979
-9.999999999999995,10.0,6.5196078431372495,154.41337089705934,6.519607843137255,1.0,0.0,0.0,0.0,54.36,58.696293
-9.999999999999995,10.0,6.960784313725485,154.41337089705934,6.96078431372549,1.0,0.0,0.0,0.0,53.59,58.696293
-9.999999999999995,10.0,6.372549019607837,154.41337089705934,6.372549019607843,1.0,0.0,0.0,0.0,52.35,56.497108
-9.999999999999995,10.0,4.313725490196073,154.41337089705934,4.313725490196078,1.0,0.0,0.0,0.0,51.91,56.494427
-9.999999999999995,10.0,3.9705882352941115,154.41337089705934,3.970588235294117,1.0,0.0,0.0,0.0,51.52,56.395317
-9.999999999999995,10.0,3.578431372549014,154.41337089705934,3.5784313725490193,1.0,0.0,0.0,0.0,50.98,55.994858
10.0,10.0,-17.941176470588236,154.41337089705934,2.058823529411764,1.0,0.0,0.0,0.0,50.85,50.845119
10.0,10.0,-19.264705882352942,154.41337089705934,0.735294117647058,1.0,0.0,0.0,0.0,51.52,51.514786
10.0,10.0,-19.166666666666668,154.41337089705934,0.833333333333333,1.0,0.0,0.0,0.0,52.01,52.004982
10.0,10.0,-18.92156862745098,154.41337089705934,1.0784313725490189,1.0,0.0,0.0,0.0,52.44,48.49593
10.0,10.0,-19.166666666666668,154.41337089705934,0.833333333333333,1.0,0.0,0.0,0.0,53.35,48.49593
10.0,10.0,-19.068627450980394,154.41337089705934,0.931372549019607,1.0,0.0,0.0,0.0,53.99,48.995499
10.0,10.0,-19.166666666666668,154.41337089705934,0.833333333333333,1.0,0.0,0.0,0.0,56.28,49.945087
10.0,10.0,-18.774509803921568,154.41337089705934,1.225490196078431,1.0,0.0,0.0,0.0,58.62,51.995605
10.0,10.0,-18.676470588235293,154.41337089705934,1.3235294117647058,1.0,0.0,0.0,0.0,59.18,59.174435
-9.999999999999995,10.0,1.3725490196078383,154.41337089705934,1.372549019607843,1.0,0.0,0.0,0.0,56.72,59.213276
-9.999999999999995,10.0,2.009803921568622,154.41337089705934,2.009803921568627,1.0,0.0,0.0,0.0,56.16,59.213276
-9.999999999999995,10.0,2.058823529411759,154.41337089705934,2.058823529411764,1.0,0.0,0.0,0.0,54.61,56.494427
10.0,10.0,-18.57843137254902,154.41337089705934,1.42156862745098,1.0,0.0,0.0,0.0,54.1,54.094341
-9.999999999999995,10.0,0.5392156862745043,154.41337089705934,0.539215686274509,1.0,0.0,0.0,0.0,55.17,57.99448
-9.999999999999995,10.0,0.3921568627450931,154.41337089705934,0.39215686274509803,1.0,0.0,0.0,0.0,56.73,57.99448
10.0,10.0,-18.480392156862745,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,57.92,56.194416
10.0,10.0,-17.892156862745097,154.41337089705934,2.107843137254902,1.0,0.0,0.0,0.0,55.11,52.004982
10.0,10.0,-17.54901960784314,154.41337089705934,2.450980392156862,1.0,0.0,0.0,0.0,53.06,51.695595
10.0,10.0,-16.91176470588235,154.41337089705934,3.088235294117647,1.0,0.0,0.0,0.0,52.42,48.995499
10.0,10.0,-16.07843137254902,154.41337089705934,3.92156862745098,1.0,0.0,0.0,0.0,51.92,48.995499
10.0,10.0,-15.735294117647058,154.41337089705934,4.264705882352941,1.0,0.0,0.0,0.0,51.14,50.135273
10.0,10.0,-15.588235294117647,154.41337089705934,4.411764705882353,1.0,0.0,0.0,0.0,51.48,51.475945
10.0,10.0,-14.509803921568627,154.41337089705934,5.490196078431373,1.0,0.0,0.0,0.0,40.46,40.457249
10.0,10.0,-11.764705882352942,154.41337089705934,8.235294117647058,1.0,0.0,0.0,0.0,20.83,20.827976
10.0,10.0,-12.205882352941178,154.41337089705934,7.794117647058823,1.0,0.0,0.0,0.0,20.06,20.059198
10.0,10.0,-12.696078431372548,154.41337089705934,7.303921568627451,1.0,0.0,0.0,0.0,16.78,16.779171
10.0,10.0,-11.911764705882353,154.41337089705934,8.088235294117647,1.0,0.0,0.0,0.0,26.58,26.577734
10.0,10.0,-10.53921568627451,154.41337089705934,9.46078431372549,1.0,0.0,0.0,0.0,38.61,38.607628
10.0,10.0,-10.882352941176471,154.41337089705934,9.117647058823529,1.0,0.0,0.0,0.0,51.46,51.457195
10.0,10.0,-12.009803921568627,154.41337089705934,7.990196078431373,1.0,0.0,0.0,0.0,51.45,51.44648
-9.999999999999995,10.0,7.941176470588229,154.41337089705934,7.941176470588235,1.0,0.0,0.0,0.0,51.66,55.543503
-9.999999999999995,10.0,6.813725490196074,154.41337089705934,6.813725490196079,1.0,0.0,0.0,0.0,52.61,57.050251
-9.999999999999995,10.0,7.745098039215681,154.41337089705934,7.745098039215686,1.0,0.0,0.0,0.0,52.64,57.050251
-9.999999999999995,10.0,6.176470588235289,154.41337089705934,6.176470588235294,1.0,0.0,0.0,0.0,52.25,55.571629
-9.999999999999995,10.0,4.068627450980387,154.41337089705934,4.068627450980392,1.0,0.0,0.0,0.0,52.04,55.295723
-10.0,10.0,5.0,154.41337089705934,5.0,1.0,0.0,0.0,0.0,52.05,55.295723
-9.999999999999995,10.0,7.156862745098034,154.41337089705934,7.1568627450980395,1.0,0.0,0.0,0.0,52.17,55.295723
10.0,10.0,-14.264705882352942,154.41337089705934,5.735294117647058,1.0,0.0,0.0,0.0,53.49,53.486286
10.0,10.0,-13.333333333333334,154.41337089705934,6.666666666666666,1.0,0.0,0.0,0.0,54.31,54.305958
10.0,10.0,-13.284313725490197,154.41337089705934,6.715686274509803,1.0,0.0,0.0,0.0,54.38,51.943375
10.0,10.0,-12.696078431372548,154.41337089705934,7.303921568627451,1.0,0.0,0.0,0.0,54.26,50.400459
10.0,10.0,-12.696078431372548,154.41337089705934,7.303921568627451,1.0,0.0,0.0,0.0,53.61,50.400459
10.0,10.0,-12.990196078431373,154.41337089705934,7.009803921568627,1.0,0.0,0.0,0.0,52.8,48.497269
10.0,10.0,-14.901960784313726,154.41337089705934,5.098039215686274,1.0,0.0,0.0,0.0,52.5,48.497269
10.0,10.0,-16.715686274509803,154.41337089705934,3.284313725490196,1.0,0.0,0.0,0.0,51.53,48.497269
-9.999999999999995,10.0,2.9901960784313664,154.41337089705934,2.9901960784313717,1.0,0.0,0.0,0.0,51.02,51.024754
-9.999999999999995,10.0,2.3039215686274446,154.41337089705934,2.30392156862745,1.0,0.0,0.0,0.0,50.51,50.514385
-9.999999999999995,10.0,2.9901960784313664,154.41337089705934,2.9901960784313717,1.0,0.0,0.0,0.0,50.32,50.324169
-10.0,10.0,3.3333333333333335,154.41337089705934,3.333333333333333,1.0,0.0,0.0,0.0,50.39,50.395168
-9.999999999999995,10.0,2.696078431372543,154.41337089705934,2.6960784313725488,1.0,0.0,0.0,0.0,50.97,50.975193
-9.999999999999995,10.0,3.627450980392151,154.41337089705934,3.627450980392157,1.0,0.0,0.0,0.0,53.57,53.575256
-9.999999999999995,10.0,3.529411764705877,154.41337089705934,3.5294117647058822,1.0,0.0,0.0,0.0,55.14,55.145206
-9.999999999999995,10.0,0.931372549019601,154.41337089705934,0.931372549019607,1.0,0.0,0.0,0.0,64.04,64.046509
10.0,10.0,-18.92156862745098,154.41337089705934,1.0784313725490189,1.0,0.0,0.0,0.0,64.88,52.46611
10.0,10.0,-18.186274509803923,154.41337089705934,1.8137254901960782,1.0,0.0,0.0,0.0,62.2,51.437336
10.0,10.0,-18.186274509803923,154.41337089705934,1.8137254901960782,1.0,0.0,0.0,0.0,58.38,51.437336
10.0,10.0,-18.480392156862745,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,57.3,50.505009
10.0,10.0,-18.823529411764707,154.41337089705934,1.176470588235294,1.0,0.0,0.0,0.0,56.93,50.904194
10.0,10.0,-18.92156862745098,154.41337089705934,1.0784313725490189,1.0,0.0,0.0,0.0,56.9,50.904194
10.0,10.0,-19.50980392156863,154.41337089705934,0.490196078431372,1.0,0.0,0.0,0.0,57.37,52.005306
-9.999999999999995,10.0,0.1470588235294059,154.41337089705934,0.147058823529411,1.0,0.0,0.0,0.0,58.0,58.005142
-9.999999999999995,10.0,0.04901960784313175,154.41337089705934,0.049019607843137004,1.0,0.0,0.0,0.0,59.67,59.67556
-9.999999999999995,10.0,0.09803921568626883,154.41337089705934,0.09803921568627401,1.0,0.0,0.0,0.0,61.38,61.386166
-9.999999999999995,10.0,0.29411764705881716,154.41337089705934,0.294117647058823,1.0,0.0,0.0,0.0,59.64,59.646091
-9.999999999999995,10.0,1.862745098039209,154.41337089705934,1.8627450980392148,1.0,0.0,0.0,0.0,56.44,56.445908
-10.0,10.0,3.3333333333333335,154.41337089705934,3.333333333333333,1.0,0.0,0.0,0.0,55.17,55.174679
-9.999999999999995,10.0,3.7254901960784252,154.41337089705934,3.725490196078431,1.0,0.0,0.0,0.0,54.79,56.295879
-9.999999999999995,10.0,4.7549019607843075,154.41337089705934,4.754901960784313,1.0,0.0,0.0,0.0,53.68,56.09227
-9.999999999999995,10.0,6.176470588235289,154.41337089705934,6.176470588235294,1.0,0.0,0.0,0.0,52.36,55.552429
10.0,10.0,-14.166666666666666,154.41337089705934,5.833333333333334,1.0,0.0,0.0,0.0,51.31,51.308773
10.0,10.0,-14.362745098039216,154.41337089705934,5.637254901960784,1.0,0.0,0.0,0.0,50.69,50.689888
10.0,10.0,-14.019607843137255,154.41337089705934,5.980392156862745,1.0,0.0,0.0,0.0,50.59,50.589417
-9.999999999999995,10.0,6.176470588235289,154.41337089705934,6.176470588235294,1.0,0.0,0.0,0.0,51.0,52.799732
10.0,10.0,-15.294117647058824,154.41337089705934,4.705882352941176,1.0,0.0,0.0,0.0,51.56,51.559277
10.0,10.0,-16.91176470588235,154.41337089705934,3.088235294117647,1.0,0.0,0.0,0.0,54.18,54.179504
10.0,10.0,-17.058823529411764,154.41337089705934,2.9411764705882346,1.0,0.0,0.0,0.0,56.58,56.578701
10.0,10.0,-16.225490196078432,154.41337089705934,3.774509803921568,1.0,0.0,0.0,0.0,67.67,67.669121
10.0,10.0,-16.519607843137255,154.41337089705934,3.480392156862745,1.0,0.0,0.0,0.0,72.8,51.498997
10.0,10.0,-15.931372549019608,154.41337089705934,4.068627450980392,1.0,0.0,0.0,0.0,70.63,51.498997
10.0,10.0,-16.470588235294116,154.41337089705934,3.5294117647058822,1.0,0.0,0.0,0.0,70.38,52.424648
10.0,10.0,-15.735294117647058,154.41337089705934,4.264705882352941,1.0,0.0,0.0,0.0,67.51,52.424648
10.0,10.0,-16.225490196078432,154.41337089705934,3.774509803921568,1.0,0.0,0.0,0.0,64.03,55.0998
10.0,10.0,-15.049019607843137,154.41337089705934,4.950980392156863,1.0,0.0,0.0,0.0,63.84,54.480911
10.0,10.0,-14.46078431372549,154.41337089705934,5.53921568627451,1.0,0.0,0.0,0.0,66.56,52.999329
10.0,10.0,-16.519607843137255,154.41337089705934,3.480392156862745,1.0,0.0,0.0,0.0,66.0,52.999329
-9.999999999999995,10.0,2.794117647058817,154.41337089705934,2.794117647058823,1.0,0.0,0.0,0.0,69.33,70.499664
-9.999999999999995,10.0,3.7254901960784252,154.41337089705934,3.725490196078431,1.0,0.0,0.0,0.0,71.45,71.955795
10.0,10.0,-16.274509803921568,154.41337089705934,3.725490196078431,1.0,0.0,0.0,0.0,72.82,72.818489
10.0,10.0,-12.5,154.41337089705934,7.5,1.0,0.0,0.0,0.0,68.14,68.13932
10.0,10.0,-12.598039215686274,154.41337089705934,7.401960784313726,1.0,0.0,0.0,0.0,58.08,58.079037
-10.0,10.0,5.833333333333333,154.41337089705934,5.833333333333334,1.0,0.0,0.0,0.0,55.74,57.564636
-9.999999999999995,10.0,4.7549019607843075,154.41337089705934,4.754901960784313,1.0,0.0,0.0,0.0,53.83,55.998661
-9.999999999999995,10.0,4.0196078431372495,154.41337089705934,4.019607843137255,1.0,0.0,0.0,0.0,52.64,54.499664
-9.999999999999995,10.0,2.4019607843137196,154.41337089705934,2.401960784313725,1.0,0.0,0.0,0.0,51.46,51.461525
-9.999999999999995,10.0,1.127450980392151,154.41337089705934,1.127450980392156,1.0,0.0,0.0,0.0,51.12,54.071106
-9.999999999999995,10.0,1.029411764705877,154.41337089705934,1.029411764705882,1.0,0.0,0.0,0.0,50.69,54.585522
-9.999999999999995,10.0,1.029411764705877,154.41337089705934,1.029411764705882,1.0,0.0,0.0,0.0,50.82,54.585522
-9.999999999999993,10.0,1.764705882352935,154.41337089705934,1.7647058823529411,1.0,0.0,0.0,0.0,51.47,54.702068
-9.999999999999995,10.0,2.009803921568622,154.41337089705934,2.009803921568627,1.0,0.0,0.0,0.0,53.97,56.645859
-9.999999999999995,10.0,3.2352941176470535,154.41337089705934,3.235294117647059,1.0,0.0,0.0,0.0,56.09,63.854355
-10.0,2.8231500736095025,11.441555808743438,49.13923402718213,4.264705882352941,1.0,0.0,0.0,0.0,66.59,94.002518
-10.0,2.8231500736095025,12.519987181292457,49.13923402718213,5.3431372549019605,1.0,0.0,0.0,0.0,68.22,94.002518
10.0,10.0,-14.215686274509803,154.41337089705934,5.784313725490197,1.0,0.0,0.0,0.0,67.49,53.801842
-9.999999999999995,10.0,7.450980392156858,154.41337089705934,7.450980392156863,1.0,0.0,0.0,0.0,66.09,66.091522
-9.999999999999995,10.0,7.009803921568622,154.41337089705934,7.009803921568627,1.0,0.0,0.0,0.0,63.73,63.73111
-9.999999999999995,10.0,6.127450980392152,154.41337089705934,6.127450980392157,1.0,0.0,0.0,0.0,60.21,60.211929
-9.999999999999995,10.0,5.147058823529406,154.41337089705934,5.147058823529411,1.0,0.0,0.0,0.0,57.84,57.84214
-9.999999999999995,10.0,7.205882352941171,154.41337089705934,7.205882352941177,1.0,0.0,0.0,0.0,56.97,56.971386
-9.999999999999995,10.0,9.313725490196074,154.41337089705934,9.313725490196079,1.0,0.0,0.0,0.0,57.68,57.681385
-9.999999999999995,10.0,9.2156862745098,154.41337089705934,9.215686274509805,1.0,0.0,0.0,0.0,61.57,61.571644
-9.999999999999995,10.0,9.2156862745098,154.41337089705934,9.215686274509805,1.0,0.0,0.0,0.0,68.2,68.201424
-9.999999999999995,10.0,9.411764705882346,154.41337089705934,9.411764705882351,1.0,0.0,0.0,0.0,62.53,62.53215
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,57.86,59.735023
-9.999999999999995,10.0,9.95098039215686,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,54.41,56.645859
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,53.83,56.101971
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,51.99,55.101276
-9.999999999999995,10.0,9.607843137254896,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,46.86,53.00209
10.0,10.0,-10.53921568627451,154.41337089705934,9.46078431372549,1.0,0.0,0.0,0.0,47.17,47.162357
10.0,10.0,-10.735294117647058,154.41337089705934,9.264705882352942,1.0,0.0,0.0,0.0,45.47,45.462582
10.0,10.0,-11.029411764705882,154.41337089705934,8.970588235294118,1.0,0.0,0.0,0.0,45.43,45.422398
10.0,10.0,-13.284313725490197,154.41337089705934,6.715686274509803,1.0,0.0,0.0,0.0,46.82,46.812756
10.0,10.0,-14.068627450980392,154.41337089705934,5.931372549019608,1.0,0.0,0.0,0.0,45.08,45.0728
10.0,10.0,-13.725490196078432,154.41337089705934,6.2745098039215685,1.0,0.0,0.0,0.0,53.75,48.421448
10.0,10.0,-12.941176470588236,154.41337089705934,7.058823529411765,1.0,0.0,0.0,0.0,57.36,57.350281
10.0,10.0,-13.186274509803921,154.41337089705934,6.813725490196079,1.0,0.0,0.0,0.0,69.07,69.058495
10.0,10.0,-13.676470588235293,154.41337089705934,6.323529411764706,1.0,0.0,0.0,0.0,70.06,53.491299
10.0,10.0,-14.803921568627452,154.41337089705934,5.196078431372549,1.0,0.0,0.0,0.0,67.42,53.491299
-9.999999999999995,10.0,3.2843137254901906,154.41337089705934,3.284313725490196,1.0,0.0,0.0,0.0,65.73,68.888382
-9.999999999999995,10.0,2.647058823529406,154.41337089705934,2.6470588235294117,1.0,0.0,0.0,0.0,66.31,68.789261
-10.0,1.5,10.950980392156865,24.544595105156553,2.450980392156862,1.0,0.0,0.0,0.0,65.21,267.757874
-10.0,1.5,11.196078431372552,24.544595105156553,2.6960784313725488,1.0,0.0,0.0,0.0,64.63,267.757874
-10.0,1.5,11.04901960784314,24.544595105156553,2.549019607843137,1.0,0.0,0.0,0.0,64.57,267.757874
-10.0,1.5,10.019607843137257,24.544595105156553,1.519607843137254,1.0,0.0,0.0,0.0,64.57,267.757874
-10.0,2.8231500736095025,7.961163651880693,49.13923402718213,0.7843137254901961,1.0,0.0,0.0,0.0,63.78,93.762138
10.0,10.0,-19.607843137254903,154.41337089705934,0.39215686274509803,1.0,0.0,0.0,0.0,66.68,66.6689
10.0,10.0,-19.607843137254903,154.41337089705934,0.39215686274509803,1.0,0.0,0.0,0.0,65.37,65.35891
10.0,10.0,-18.57843137254902,154.41337089705934,1.42156862745098,1.0,0.0,0.0,0.0,56.57,52.542965
10.0,10.0,-18.431372549019606,154.41337089705934,1.5686274509803921,1.0,0.0,0.0,0.0,55.68,52.542965
10.0,10.0,-18.627450980392158,154.41337089705934,1.372549019607843,1.0,0.0,0.0,0.0,54.28,52.912655
10.0,10.0,-18.725490196078432,154.41337089705934,1.274509803921568,1.0,0.0,0.0,0.0,52.62,52.611275
10.0,10.0,-17.941176470588236,154.41337089705934,2.058823529411764,1.0,0.0,0.0,0.0,51.46,51.451305
10.0,10.0,-18.57843137254902,154.41337089705934,1.42156862745098,1.0,0.0,0.0,0.0,51.31,48.65379
10.0,10.0,-19.019607843137255,154.41337089705934,0.980392156862745,1.0,0.0,0.0,0.0,50.47,48.65379
10.0,10.0,-19.11764705882353,154.41337089705934,0.8823529411764699,1.0,0.0,0.0,0.0,50.03,48.65379
10.0,10.0,-18.38235294117647,154.41337089705934,1.617647058823529,1.0,0.0,0.0,0.0,50.1,48.65379
10.0,10.0,-17.54901960784314,154.41337089705934,2.450980392156862,1.0,0.0,0.0,0.0,50.72,48.65379
10.0,10.0,-17.00980392156863,154.41337089705934,2.9901960784313717,1.0,0.0,0.0,0.0,52.56,48.65379
10.0,10.0,-16.91176470588235,154.41337089705934,3.088235294117647,1.0,0.0,0.0,0.0,53.98,49.997322
10.0,10.0,-15.490196078431373,154.41337089705934,4.509803921568627,1.0,0.0,0.0,0.0,55.29,50.206284
10.0,10.0,-14.215686274509803,154.41337089705934,5.784313725490197,1.0,0.0,0.0,0.0,56.66,52.277172
10.0,10.0,-11.911764705882353,154.41337089705934,8.088235294117647,1.0,0.0,0.0,0.0,55.93,52.277172
-9.999999999999995,10.0,8.529411764705877,154.41337089705934,8.529411764705882,1.0,0.0,0.0,0.0,55.89,62.110538
-9.999999999999995,10.0,7.647058823529406,154.41337089705934,7.647058823529411,1.0,0.0,0.0,0.0,56.53,62.110538
10.0,10.0,-12.450980392156863,154.41337089705934,7.549019607843137,1.0,0.0,0.0,0.0,56.05,56.046562
10.0,10.0,-13.970588235294118,154.41337089705934,6.029411764705882,1.0,0.0,0.0,0.0,55.64,55.636669
10.0,10.0,-14.754901960784313,154.41337089705934,5.245098039215686,1.0,0.0,0.0,0.0,55.66,55.656765
10.0,10.0,-16.225490196078432,154.41337089705934,3.774509803921568,1.0,0.0,0.0,0.0,55.59,55.58577
-9.999999999999995,10.0,3.578431372549014,154.41337089705934,3.5784313725490193,1.0,0.0,0.0,0.0,62.37,85.395287
-9.999999999999995,10.0,3.8235294117646994,154.41337089705934,3.823529411764705,1.0,0.0,0.0,0.0,65.98,72.995422
-9.999999999999995,10.0,2.647058823529406,154.41337089705934,2.6470588235294117,1.0,0.0,0.0,0.0,64.96,72.995422
-9.999999999999993,10.0,1.764705882352935,154.41337089705934,1.7647058823529411,1.0,0.0,0.0,0.0,55.08,60.996063
-9.999999999999995,10.0,1.1764705882352882,154.41337089705934,1.176470588235294,1.0,0.0,0.0,0.0,54.18,56.934658
-9.999999999999995,10.0,1.029411764705877,154.41337089705934,1.029411764705882,1.0,0.0,0.0,0.0,53.99,54.496746
10.0,10.0,-19.41176470588235,154.41337089705934,0.588235294117647,1.0,0.0,0.0,0.0,52.71,52.705814
10.0,10.0,-19.215686274509803,154.41337089705934,0.7843137254901961,1.0,0.0,0.0,0.0,50.92,49.186916
-9.999999999999995,10.0,0.7843137254901915,154.41337089705934,0.7843137254901961,1.0,0.0,0.0,0.0,50.04,52.50087
-9.999999999999995,10.0,0.4411764705882302,154.41337089705934,0.44117647058823495,1.0,0.0,0.0,0.0,48.67,52.50087
-9.999999999999995,10.0,0.29411764705881716,154.41337089705934,0.294117647058823,1.0,0.0,0.0,0.0,48.1,52.50087
-9.999999999999995,10.0,0.49019607843136725,154.41337089705934,0.490196078431372,1.0,0.0,0.0,0.0,48.05,52.301285
-9.999999999999995,10.0,0.8823529411764639,154.41337089705934,0.8823529411764699,1.0,0.0,0.0,0.0,48.5,52.231628
-9.999999999999995,10.0,1.862745098039209,154.41337089705934,1.8627450980392148,1.0,0.0,0.0,0.0,49.07,52.231628
-9.999999999999995,10.0,2.598039215686269,154.41337089705934,2.598039215686274,1.0,0.0,0.0,0.0,49.21,52.231628
